Class	Length	Reads
Rfam-mt_DNA_Unmatch_Genome	19	1.00
Rfam-mt_DNA_Unmatch_Genome	21	1.00
Rfam-mt_DNA_Unmatch_Genome	23	2.00
Rfam-mt_DNA_Unmatch_Genome	24	1.00
Rfam-mt_DNA_Unmatch_Genome	25	1.00
Rfam-mt_DNA_Unmatch_Genome	27	2.00
Rfam-mt_DNA_Unmatch_Genome	28	1.00
Rfam-mt_DNA_Unmatch_Genome	29	3.00
Rfam-mt_DNA_Unmatch_Genome	30	2.00
Rfam-mt_DNA_Unmatch_Genome	31	1.00
Rfam-mt_DNA_Unmatch_Genome	32	2.00
Rfam-mt_DNA_Unmatch_Genome	39	1.00
Rfam-other_Unmatch_Genome	20	6.00
Rfam-other_Unmatch_Genome	21	1.00
Rfam-other_Unmatch_Genome	26	1.33
Rfam-other_Unmatch_Genome	27	1.33
Rfam-other_Unmatch_Genome	29	2.00
Rfam-other_Unmatch_Genome	31	0.67
Rfam-other_Unmatch_Genome	33	2.00
Rfam-other_Unmatch_Genome	40	1.00
Rfam-other_RNA_Unmatch_Genome	28	2.00
Rfam-other_RNA_Unmatch_Genome	29	1.00
Rfam-other_RNA_Unmatch_Genome	31	1.00
Rfam-rRNA_Unmatch_Genome	17	0.40
Rfam-rRNA_Unmatch_Genome	18	1.84
Rfam-rRNA_Unmatch_Genome	19	3.82
Rfam-rRNA_Unmatch_Genome	20	2.02
Rfam-rRNA_Unmatch_Genome	21	3.45
Rfam-rRNA_Unmatch_Genome	22	3.09
Rfam-rRNA_Unmatch_Genome	23	5.35
Rfam-rRNA_Unmatch_Genome	24	6.50
Rfam-rRNA_Unmatch_Genome	25	5.37
Rfam-rRNA_Unmatch_Genome	26	10.88
Rfam-rRNA_Unmatch_Genome	27	17.12
Rfam-rRNA_Unmatch_Genome	28	8.12
Rfam-rRNA_Unmatch_Genome	29	7.06
Rfam-rRNA_Unmatch_Genome	30	7.95
Rfam-rRNA_Unmatch_Genome	31	5.79
Rfam-rRNA_Unmatch_Genome	32	2.20
Rfam-rRNA_Unmatch_Genome	33	2.52
Rfam-rRNA_Unmatch_Genome	34	5.61
Rfam-rRNA_Unmatch_Genome	35	1.91
Rfam-rRNA_Unmatch_Genome	36	4.08
Rfam-rRNA_Unmatch_Genome	37	1.32
Rfam-rRNA_Unmatch_Genome	38	0.97
Rfam-rRNA_Unmatch_Genome	39	1.47
Rfam-rRNA_Unmatch_Genome	40	3.52
Rfam-rRNA_Unmatch_Genome	43	24.45
Rfam-scRNA_Unmatch_Genome	26	1.00
Unannotated_Match_Genome	15	643
Unannotated_Match_Genome	16	3154
Unannotated_Match_Genome	17	9382
Unannotated_Match_Genome	18	14624
Unannotated_Match_Genome	19	15210
Unannotated_Match_Genome	20	11132
Unannotated_Match_Genome	21	7177
Unannotated_Match_Genome	22	4747
Unannotated_Match_Genome	23	3647
Unannotated_Match_Genome	24	3467
Unannotated_Match_Genome	25	4262
Unannotated_Match_Genome	26	3869
Unannotated_Match_Genome	27	3759
Unannotated_Match_Genome	28	3943
Unannotated_Match_Genome	29	3661
Unannotated_Match_Genome	30	3598
Unannotated_Match_Genome	31	2981
Unannotated_Match_Genome	32	2520
Unannotated_Match_Genome	33	2541
Unannotated_Match_Genome	34	2381
Unannotated_Match_Genome	35	1791
Unannotated_Match_Genome	36	1660
Unannotated_Match_Genome	37	1109
Unannotated_Match_Genome	38	769
Unannotated_Match_Genome	39	759
Unannotated_Match_Genome	40	1381
Unannotated_Match_Genome	43	15386
Unannotated_Unmatch_Genome	15	6
Unannotated_Unmatch_Genome	16	198
Unannotated_Unmatch_Genome	17	1258
Unannotated_Unmatch_Genome	18	4792
Unannotated_Unmatch_Genome	19	12047
Unannotated_Unmatch_Genome	20	24491
Unannotated_Unmatch_Genome	21	40736
Unannotated_Unmatch_Genome	22	65483
Unannotated_Unmatch_Genome	23	70527
Unannotated_Unmatch_Genome	24	78712
Unannotated_Unmatch_Genome	25	94583
Unannotated_Unmatch_Genome	26	107007
Unannotated_Unmatch_Genome	27	193944
Unannotated_Unmatch_Genome	28	411680
Unannotated_Unmatch_Genome	29	505713
Unannotated_Unmatch_Genome	30	357246
Unannotated_Unmatch_Genome	31	244209
Unannotated_Unmatch_Genome	32	153900
Unannotated_Unmatch_Genome	33	111915
Unannotated_Unmatch_Genome	34	75986
Unannotated_Unmatch_Genome	35	52855
Unannotated_Unmatch_Genome	36	42297
Unannotated_Unmatch_Genome	37	34015
Unannotated_Unmatch_Genome	38	24227
Unannotated_Unmatch_Genome	39	21642
Unannotated_Unmatch_Genome	40	26300
Unannotated_Unmatch_Genome	43	288749
