Class	Length	Reads
YRNAdb-RNY1-YRNA_Match_Genome	35	5.00
YRNAdb-RNY1-YRNA_Match_Genome	36	6.00
YRNAdb-RNY1-YRNA_Match_Genome	37	2.00
YRNAdb-RNY1-YRNA_Match_Genome	38	2.00
YRNAdb-RNY1-YRNA_Match_Genome	39	2.00
YRNAdb-RNY1-YRNA_Match_Genome	40	2.00
YRNAdb-RNY1-YRNA_Match_Genome	43	13.00
YRNAdb-RNY3-YRNA_Match_Genome	15	9.00
YRNAdb-RNY3-YRNA_Match_Genome	16	5.00
YRNAdb-RNY3-YRNA_Match_Genome	17	4.00
YRNAdb-RNY3-YRNA_Match_Genome	18	5.00
YRNAdb-RNY3-YRNA_Match_Genome	19	7.00
YRNAdb-RNY3-YRNA_Match_Genome	20	17.00
YRNAdb-RNY3-YRNA_Match_Genome	21	17.00
YRNAdb-RNY3-YRNA_Match_Genome	22	14.00
YRNAdb-RNY3-YRNA_Match_Genome	23	12.00
YRNAdb-RNY3-YRNA_Match_Genome	24	13.00
YRNAdb-RNY3-YRNA_Match_Genome	25	13.00
YRNAdb-RNY3-YRNA_Match_Genome	26	17.00
YRNAdb-RNY3-YRNA_Match_Genome	27	9.00
YRNAdb-RNY3-YRNA_Match_Genome	28	6.00
YRNAdb-RNY3-YRNA_Match_Genome	29	5.00
YRNAdb-RNY3-YRNA_Match_Genome	30	5.00
YRNAdb-RNY3-YRNA_Match_Genome	31	6.00
YRNAdb-RNY3-YRNA_Match_Genome	32	2.00
YRNAdb-RNY3-YRNA_Match_Genome	33	2.00
YRNAdb-RNY3-YRNA_Match_Genome	34	2.00
YRNAdb-RNY3-YRNA_Match_Genome	35	1.00
YRNAdb-RNY3-YRNA_Match_Genome	36	1.00
YRNAdb-RNY3-YRNA_Match_Genome	37	2.00
YRNAdb-RNY3-YRNA_Match_Genome	40	2.00
rRNAdb-rRNA_Unmatch_Genome	15	3.00
rRNAdb-rRNA_Unmatch_Genome	16	53.00
rRNAdb-rRNA_Unmatch_Genome	17	216.00
rRNAdb-rRNA_Unmatch_Genome	18	890.00
rRNAdb-rRNA_Unmatch_Genome	19	1131.00
rRNAdb-rRNA_Unmatch_Genome	20	1417.00
rRNAdb-rRNA_Unmatch_Genome	21	1478.00
rRNAdb-rRNA_Unmatch_Genome	22	1612.00
rRNAdb-rRNA_Unmatch_Genome	23	1448.00
rRNAdb-rRNA_Unmatch_Genome	24	1524.00
rRNAdb-rRNA_Unmatch_Genome	25	1375.00
rRNAdb-rRNA_Unmatch_Genome	26	1212.00
rRNAdb-rRNA_Unmatch_Genome	27	1192.00
rRNAdb-rRNA_Unmatch_Genome	28	1107.00
rRNAdb-rRNA_Unmatch_Genome	29	969.00
rRNAdb-rRNA_Unmatch_Genome	30	933.00
rRNAdb-rRNA_Unmatch_Genome	31	829.00
rRNAdb-rRNA_Unmatch_Genome	32	743.00
rRNAdb-rRNA_Unmatch_Genome	33	798.00
rRNAdb-rRNA_Unmatch_Genome	34	757.00
rRNAdb-rRNA_Unmatch_Genome	35	503.00
rRNAdb-rRNA_Unmatch_Genome	36	593.00
rRNAdb-rRNA_Unmatch_Genome	37	919.00
rRNAdb-rRNA_Unmatch_Genome	38	225.00
rRNAdb-rRNA_Unmatch_Genome	39	234.00
rRNAdb-rRNA_Unmatch_Genome	40	297.00
rRNAdb-rRNA_Unmatch_Genome	43	3272.00
rRNAdb-12S-rRNA_Unmatch_Genome	19	2.00
rRNAdb-12S-rRNA_Unmatch_Genome	21	2.00
rRNAdb-12S-rRNA_Unmatch_Genome	22	8.00
rRNAdb-12S-rRNA_Unmatch_Genome	23	4.00
rRNAdb-12S-rRNA_Unmatch_Genome	24	2.00
rRNAdb-18S-rRNA_Unmatch_Genome	16	1.00
rRNAdb-18S-rRNA_Unmatch_Genome	17	4.00
rRNAdb-18S-rRNA_Unmatch_Genome	18	74.00
rRNAdb-18S-rRNA_Unmatch_Genome	19	25.00
rRNAdb-18S-rRNA_Unmatch_Genome	20	11.00
rRNAdb-18S-rRNA_Unmatch_Genome	21	24.00
rRNAdb-18S-rRNA_Unmatch_Genome	22	10.00
rRNAdb-18S-rRNA_Unmatch_Genome	23	19.00
rRNAdb-18S-rRNA_Unmatch_Genome	24	19.00
rRNAdb-18S-rRNA_Unmatch_Genome	25	37.00
rRNAdb-18S-rRNA_Unmatch_Genome	26	32.00
rRNAdb-18S-rRNA_Unmatch_Genome	27	15.00
rRNAdb-18S-rRNA_Unmatch_Genome	28	15.00
rRNAdb-18S-rRNA_Unmatch_Genome	29	14.00
rRNAdb-18S-rRNA_Unmatch_Genome	30	17.00
rRNAdb-18S-rRNA_Unmatch_Genome	31	13.00
rRNAdb-18S-rRNA_Unmatch_Genome	32	19.00
rRNAdb-18S-rRNA_Unmatch_Genome	33	19.00
rRNAdb-18S-rRNA_Unmatch_Genome	34	9.00
rRNAdb-18S-rRNA_Unmatch_Genome	35	10.00
rRNAdb-18S-rRNA_Unmatch_Genome	36	15.00
rRNAdb-18S-rRNA_Unmatch_Genome	37	3.00
rRNAdb-18S-rRNA_Unmatch_Genome	38	10.00
rRNAdb-18S-rRNA_Unmatch_Genome	39	10.00
rRNAdb-18S-rRNA_Unmatch_Genome	40	9.00
rRNAdb-18S-rRNA_Unmatch_Genome	43	92.00
rRNAdb-28S-rRNA_Unmatch_Genome	15	3.00
rRNAdb-28S-rRNA_Unmatch_Genome	16	43.00
rRNAdb-28S-rRNA_Unmatch_Genome	17	198.00
rRNAdb-28S-rRNA_Unmatch_Genome	18	707.00
rRNAdb-28S-rRNA_Unmatch_Genome	19	1015.00
rRNAdb-28S-rRNA_Unmatch_Genome	20	1298.00
rRNAdb-28S-rRNA_Unmatch_Genome	21	1309.00
rRNAdb-28S-rRNA_Unmatch_Genome	22	1406.00
rRNAdb-28S-rRNA_Unmatch_Genome	23	1229.00
rRNAdb-28S-rRNA_Unmatch_Genome	24	1319.00
rRNAdb-28S-rRNA_Unmatch_Genome	25	1195.00
rRNAdb-28S-rRNA_Unmatch_Genome	26	984.00
rRNAdb-28S-rRNA_Unmatch_Genome	27	899.00
rRNAdb-28S-rRNA_Unmatch_Genome	28	848.00
rRNAdb-28S-rRNA_Unmatch_Genome	29	748.00
rRNAdb-28S-rRNA_Unmatch_Genome	30	595.00
rRNAdb-28S-rRNA_Unmatch_Genome	31	637.00
rRNAdb-28S-rRNA_Unmatch_Genome	32	624.00
rRNAdb-28S-rRNA_Unmatch_Genome	33	684.00
rRNAdb-28S-rRNA_Unmatch_Genome	34	648.00
rRNAdb-28S-rRNA_Unmatch_Genome	35	430.00
rRNAdb-28S-rRNA_Unmatch_Genome	36	527.00
rRNAdb-28S-rRNA_Unmatch_Genome	37	863.00
rRNAdb-28S-rRNA_Unmatch_Genome	38	184.00
rRNAdb-28S-rRNA_Unmatch_Genome	39	184.00
rRNAdb-28S-rRNA_Unmatch_Genome	40	238.00
rRNAdb-28S-rRNA_Unmatch_Genome	43	2172.00
rRNAdb-45S-rRNA_Unmatch_Genome	16	1.00
rRNAdb-45S-rRNA_Unmatch_Genome	17	9.00
rRNAdb-45S-rRNA_Unmatch_Genome	18	25.00
rRNAdb-45S-rRNA_Unmatch_Genome	19	36.00
rRNAdb-45S-rRNA_Unmatch_Genome	20	50.00
rRNAdb-45S-rRNA_Unmatch_Genome	21	74.00
rRNAdb-45S-rRNA_Unmatch_Genome	22	76.00
rRNAdb-45S-rRNA_Unmatch_Genome	23	65.00
rRNAdb-45S-rRNA_Unmatch_Genome	24	75.00
rRNAdb-45S-rRNA_Unmatch_Genome	25	60.00
rRNAdb-45S-rRNA_Unmatch_Genome	26	93.00
rRNAdb-45S-rRNA_Unmatch_Genome	27	72.00
rRNAdb-45S-rRNA_Unmatch_Genome	28	41.00
rRNAdb-45S-rRNA_Unmatch_Genome	29	51.00
rRNAdb-45S-rRNA_Unmatch_Genome	30	51.00
rRNAdb-45S-rRNA_Unmatch_Genome	31	44.00
rRNAdb-45S-rRNA_Unmatch_Genome	32	44.00
rRNAdb-45S-rRNA_Unmatch_Genome	33	38.00
rRNAdb-45S-rRNA_Unmatch_Genome	34	41.00
rRNAdb-45S-rRNA_Unmatch_Genome	35	26.00
rRNAdb-45S-rRNA_Unmatch_Genome	36	24.00
rRNAdb-45S-rRNA_Unmatch_Genome	37	28.00
rRNAdb-45S-rRNA_Unmatch_Genome	38	21.00
rRNAdb-45S-rRNA_Unmatch_Genome	39	25.00
rRNAdb-45S-rRNA_Unmatch_Genome	40	20.00
rRNAdb-45S-rRNA_Unmatch_Genome	43	301.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	16	8.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	17	5.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	18	84.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	19	53.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	20	58.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	21	69.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	22	112.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	23	131.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	24	109.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	25	83.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	26	103.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	27	206.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	28	203.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	29	156.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	30	270.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	31	135.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	32	56.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	33	57.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	34	59.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	35	37.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	36	27.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	37	25.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	38	10.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	39	15.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	40	30.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	43	707.00
GtRNAdb-pre-tRNA_Match_Genome	17	1.00
GtRNAdb-pre-tRNA_Match_Genome	18	3.00
GtRNAdb-pre-tRNA_Match_Genome	19	2.00
GtRNAdb-pre-tRNA_Match_Genome	21	2.00
GtRNAdb-pre-tRNA_Match_Genome	23	2.00
GtRNAdb-pre-tRNA_Match_Genome	24	3.00
GtRNAdb-pre-tRNA_Match_Genome	27	2.00
GtRNAdb-pre-tRNA_Match_Genome	29	1.00
GtRNAdb-pre-tRNA_Match_Genome	30	1.00
