Class	Length	Reads
Clean_Reads	15	62867
Clean_Reads	16	77299
Clean_Reads	17	104675
Clean_Reads	18	131193
Clean_Reads	19	138074
Clean_Reads	20	155441
Clean_Reads	21	189638
Clean_Reads	22	239269
Clean_Reads	23	243583
Clean_Reads	24	285697
Clean_Reads	25	389667
Clean_Reads	26	512463
Clean_Reads	27	752410
Clean_Reads	28	1318032
Clean_Reads	29	1439240
Clean_Reads	30	1059009
Clean_Reads	31	745659
Clean_Reads	32	565867
Clean_Reads	33	515371
Clean_Reads	34	401868
Clean_Reads	35	290559
Clean_Reads	36	226484
Clean_Reads	37	175759
Clean_Reads	38	129538
Clean_Reads	39	113347
Clean_Reads	40	105722
Clean_Reads	43	633130
Match_Genome	15	62793
Match_Genome	16	75811
Match_Genome	17	95324
Match_Genome	18	96867
Match_Genome	19	72490
Match_Genome	20	49119
Match_Genome	21	34527
Match_Genome	22	29273
Match_Genome	23	27396
Match_Genome	24	33407
Match_Genome	25	44705
Match_Genome	26	62062
Match_Genome	27	76041
Match_Genome	28	59918
Match_Genome	29	57226
Match_Genome	30	67038
Match_Genome	31	38123
Match_Genome	32	28429
Match_Genome	33	23912
Match_Genome	34	20898
Match_Genome	35	16471
Match_Genome	36	12547
Match_Genome	37	7958
Match_Genome	38	5143
Match_Genome	39	4891
Match_Genome	40	6552
Match_Genome	43	50629
miRBase-miRNA_Match_Genome	15	488.00
miRBase-miRNA_Match_Genome	16	288.00
miRBase-miRNA_Match_Genome	17	291.00
miRBase-miRNA_Match_Genome	18	409.00
miRBase-miRNA_Match_Genome	19	687.00
miRBase-miRNA_Match_Genome	20	439.00
miRBase-miRNA_Match_Genome	21	682.00
miRBase-miRNA_Match_Genome	22	1351.00
miRBase-miRNA_Match_Genome	23	495.00
miRBase-miRNA_Match_Genome	24	214.00
miRBase-miRNA_Match_Genome	25	52.00
miRBase-miRNA_Match_Genome	26	12.00
miRBase-miRNA_Match_Genome	27	9.00
miRBase-miRNA_Match_Genome	28	14.00
miRBase-miRNA_Match_Genome	29	7.00
miRBase-miRNA_Match_Genome	30	8.00
miRBase-miRNA_Match_Genome	31	15.00
miRBase-miRNA_Match_Genome	32	3.00
miRBase-miRNA_Match_Genome	33	5.00
miRBase-miRNA_Match_Genome	34	1.00
miRBase-miRNA_Match_Genome	35	4.00
miRBase-miRNA_Match_Genome	36	3.00
miRBase-miRNA_Match_Genome	37	2.00
miRBase-miRNA_Match_Genome	38	2.00
miRBase-miRNA_Match_Genome	39	1.00
miRBase-miRNA_Match_Genome	40	2.00
miRBase-miRNA_Match_Genome	43	50.00
miRBase-miRNA_Unmatch_Genome	18	1.00
miRBase-miRNA_Unmatch_Genome	20	1.00
miRBase-miRNA_Unmatch_Genome	23	1.00
miRBase-miRNA_Unmatch_Genome	24	1.00
miRBase-miRNA_Unmatch_Genome	25	1.00
miRBase-miRNA_Unmatch_Genome	27	2.00
miRBase-miRNA_Unmatch_Genome	28	4.00
miRBase-miRNA_Unmatch_Genome	29	3.00
miRBase-miRNA_Unmatch_Genome	30	3.00
miRBase-miRNA_Unmatch_Genome	36	1.00
miRBase-miRNA_Unmatch_Genome	38	2.00
miRBase-miRNA_Unmatch_Genome	40	1.00
miRBase-miRNA_Unmatch_Genome	43	6.00
rRNAdb-rRNA_Match_Genome	15	3045.00
rRNAdb-rRNA_Match_Genome	16	2885.00
rRNAdb-rRNA_Match_Genome	17	3000.00
rRNAdb-rRNA_Match_Genome	18	2693.00
rRNAdb-rRNA_Match_Genome	19	2243.00
rRNAdb-rRNA_Match_Genome	20	1657.00
rRNAdb-rRNA_Match_Genome	21	1397.00
rRNAdb-rRNA_Match_Genome	22	1347.00
rRNAdb-rRNA_Match_Genome	23	1303.00
rRNAdb-rRNA_Match_Genome	24	1195.00
rRNAdb-rRNA_Match_Genome	25	1237.00
rRNAdb-rRNA_Match_Genome	26	1199.00
rRNAdb-rRNA_Match_Genome	27	1202.00
rRNAdb-rRNA_Match_Genome	28	1119.00
rRNAdb-rRNA_Match_Genome	29	1025.00
rRNAdb-rRNA_Match_Genome	30	996.00
rRNAdb-rRNA_Match_Genome	31	929.00
rRNAdb-rRNA_Match_Genome	32	864.00
rRNAdb-rRNA_Match_Genome	33	766.00
rRNAdb-rRNA_Match_Genome	34	774.00
rRNAdb-rRNA_Match_Genome	35	722.00
rRNAdb-rRNA_Match_Genome	36	693.00
rRNAdb-rRNA_Match_Genome	37	551.00
rRNAdb-rRNA_Match_Genome	38	406.00
rRNAdb-rRNA_Match_Genome	39	466.00
rRNAdb-rRNA_Match_Genome	40	645.00
rRNAdb-rRNA_Match_Genome	43	5398.00
rRNAdb-12S-rRNA_Match_Genome	15	6.00
rRNAdb-12S-rRNA_Match_Genome	16	6.00
rRNAdb-12S-rRNA_Match_Genome	17	6.00
rRNAdb-12S-rRNA_Match_Genome	18	9.00
rRNAdb-12S-rRNA_Match_Genome	19	4.00
rRNAdb-12S-rRNA_Match_Genome	20	10.00
rRNAdb-12S-rRNA_Match_Genome	21	2.00
rRNAdb-12S-rRNA_Match_Genome	22	6.00
rRNAdb-12S-rRNA_Match_Genome	23	4.00
rRNAdb-12S-rRNA_Match_Genome	24	3.00
rRNAdb-12S-rRNA_Match_Genome	25	4.00
rRNAdb-12S-rRNA_Match_Genome	26	1.00
rRNAdb-12S-rRNA_Match_Genome	30	2.00
rRNAdb-12S-rRNA_Match_Genome	35	1.00
rRNAdb-16S-rRNA_Match_Genome	15	24.00
rRNAdb-16S-rRNA_Match_Genome	16	24.00
rRNAdb-16S-rRNA_Match_Genome	17	48.00
rRNAdb-16S-rRNA_Match_Genome	18	44.00
rRNAdb-16S-rRNA_Match_Genome	19	44.00
rRNAdb-16S-rRNA_Match_Genome	20	56.00
rRNAdb-16S-rRNA_Match_Genome	21	52.00
rRNAdb-16S-rRNA_Match_Genome	22	51.00
rRNAdb-16S-rRNA_Match_Genome	23	59.00
rRNAdb-16S-rRNA_Match_Genome	24	86.00
rRNAdb-16S-rRNA_Match_Genome	25	57.00
rRNAdb-16S-rRNA_Match_Genome	26	74.00
rRNAdb-16S-rRNA_Match_Genome	27	71.00
rRNAdb-16S-rRNA_Match_Genome	28	59.00
rRNAdb-16S-rRNA_Match_Genome	29	90.00
rRNAdb-16S-rRNA_Match_Genome	30	110.00
rRNAdb-16S-rRNA_Match_Genome	31	111.00
rRNAdb-16S-rRNA_Match_Genome	32	105.00
rRNAdb-16S-rRNA_Match_Genome	33	80.00
rRNAdb-16S-rRNA_Match_Genome	34	65.00
rRNAdb-16S-rRNA_Match_Genome	35	42.00
rRNAdb-16S-rRNA_Match_Genome	36	41.00
rRNAdb-16S-rRNA_Match_Genome	37	49.00
rRNAdb-16S-rRNA_Match_Genome	38	33.00
rRNAdb-16S-rRNA_Match_Genome	39	19.00
rRNAdb-16S-rRNA_Match_Genome	40	65.00
rRNAdb-16S-rRNA_Match_Genome	43	308.00
rRNAdb-18S-rRNA_Match_Genome	15	222.00
rRNAdb-18S-rRNA_Match_Genome	16	246.00
rRNAdb-18S-rRNA_Match_Genome	17	221.00
rRNAdb-18S-rRNA_Match_Genome	18	344.00
rRNAdb-18S-rRNA_Match_Genome	19	291.00
rRNAdb-18S-rRNA_Match_Genome	20	247.00
rRNAdb-18S-rRNA_Match_Genome	21	309.00
rRNAdb-18S-rRNA_Match_Genome	22	299.00
rRNAdb-18S-rRNA_Match_Genome	23	323.00
rRNAdb-18S-rRNA_Match_Genome	24	319.00
rRNAdb-18S-rRNA_Match_Genome	25	385.00
rRNAdb-18S-rRNA_Match_Genome	26	341.00
rRNAdb-18S-rRNA_Match_Genome	27	325.00
rRNAdb-18S-rRNA_Match_Genome	28	294.00
rRNAdb-18S-rRNA_Match_Genome	29	277.00
rRNAdb-18S-rRNA_Match_Genome	30	270.00
rRNAdb-18S-rRNA_Match_Genome	31	258.00
rRNAdb-18S-rRNA_Match_Genome	32	261.00
rRNAdb-18S-rRNA_Match_Genome	33	203.00
rRNAdb-18S-rRNA_Match_Genome	34	208.00
rRNAdb-18S-rRNA_Match_Genome	35	229.00
rRNAdb-18S-rRNA_Match_Genome	36	196.00
rRNAdb-18S-rRNA_Match_Genome	37	169.00
rRNAdb-18S-rRNA_Match_Genome	38	117.00
rRNAdb-18S-rRNA_Match_Genome	39	103.00
rRNAdb-18S-rRNA_Match_Genome	40	141.00
rRNAdb-18S-rRNA_Match_Genome	43	1547.00
rRNAdb-28S-rRNA_Match_Genome	15	2420.00
rRNAdb-28S-rRNA_Match_Genome	16	2295.00
rRNAdb-28S-rRNA_Match_Genome	17	2428.00
rRNAdb-28S-rRNA_Match_Genome	18	1966.00
rRNAdb-28S-rRNA_Match_Genome	19	1579.00
rRNAdb-28S-rRNA_Match_Genome	20	1035.00
rRNAdb-28S-rRNA_Match_Genome	21	781.00
rRNAdb-28S-rRNA_Match_Genome	22	717.00
rRNAdb-28S-rRNA_Match_Genome	23	626.00
rRNAdb-28S-rRNA_Match_Genome	24	507.00
rRNAdb-28S-rRNA_Match_Genome	25	531.00
rRNAdb-28S-rRNA_Match_Genome	26	497.00
rRNAdb-28S-rRNA_Match_Genome	27	542.00
rRNAdb-28S-rRNA_Match_Genome	28	542.00
rRNAdb-28S-rRNA_Match_Genome	29	445.00
rRNAdb-28S-rRNA_Match_Genome	30	384.00
rRNAdb-28S-rRNA_Match_Genome	31	382.00
rRNAdb-28S-rRNA_Match_Genome	32	341.00
rRNAdb-28S-rRNA_Match_Genome	33	323.00
rRNAdb-28S-rRNA_Match_Genome	34	312.00
rRNAdb-28S-rRNA_Match_Genome	35	274.00
rRNAdb-28S-rRNA_Match_Genome	36	278.00
rRNAdb-28S-rRNA_Match_Genome	37	219.00
rRNAdb-28S-rRNA_Match_Genome	38	169.00
rRNAdb-28S-rRNA_Match_Genome	39	176.00
rRNAdb-28S-rRNA_Match_Genome	40	302.00
rRNAdb-28S-rRNA_Match_Genome	43	2138.00
rRNAdb-4.5S-rRNA_Match_Genome	15	19.00
rRNAdb-4.5S-rRNA_Match_Genome	16	31.00
rRNAdb-4.5S-rRNA_Match_Genome	17	55.00
rRNAdb-4.5S-rRNA_Match_Genome	18	77.00
rRNAdb-4.5S-rRNA_Match_Genome	19	91.00
rRNAdb-4.5S-rRNA_Match_Genome	20	86.00
rRNAdb-4.5S-rRNA_Match_Genome	21	69.00
rRNAdb-4.5S-rRNA_Match_Genome	22	67.00
rRNAdb-4.5S-rRNA_Match_Genome	23	76.00
rRNAdb-4.5S-rRNA_Match_Genome	24	63.00
rRNAdb-4.5S-rRNA_Match_Genome	25	60.00
rRNAdb-4.5S-rRNA_Match_Genome	26	79.00
rRNAdb-4.5S-rRNA_Match_Genome	27	56.00
rRNAdb-4.5S-rRNA_Match_Genome	28	65.00
rRNAdb-4.5S-rRNA_Match_Genome	29	53.00
rRNAdb-4.5S-rRNA_Match_Genome	30	57.00
rRNAdb-4.5S-rRNA_Match_Genome	31	34.00
rRNAdb-4.5S-rRNA_Match_Genome	32	49.00
rRNAdb-4.5S-rRNA_Match_Genome	33	46.00
rRNAdb-4.5S-rRNA_Match_Genome	34	32.00
rRNAdb-4.5S-rRNA_Match_Genome	35	24.00
rRNAdb-4.5S-rRNA_Match_Genome	36	26.00
rRNAdb-4.5S-rRNA_Match_Genome	37	33.00
rRNAdb-4.5S-rRNA_Match_Genome	38	25.00
rRNAdb-4.5S-rRNA_Match_Genome	39	17.00
rRNAdb-4.5S-rRNA_Match_Genome	40	27.00
rRNAdb-4.5S-rRNA_Match_Genome	43	344.00
rRNAdb-45S-rRNA_Match_Genome	15	314.00
rRNAdb-45S-rRNA_Match_Genome	16	254.00
rRNAdb-45S-rRNA_Match_Genome	17	219.00
rRNAdb-45S-rRNA_Match_Genome	18	221.00
rRNAdb-45S-rRNA_Match_Genome	19	205.00
rRNAdb-45S-rRNA_Match_Genome	20	188.00
rRNAdb-45S-rRNA_Match_Genome	21	161.00
rRNAdb-45S-rRNA_Match_Genome	22	175.00
rRNAdb-45S-rRNA_Match_Genome	23	190.00
rRNAdb-45S-rRNA_Match_Genome	24	187.00
rRNAdb-45S-rRNA_Match_Genome	25	171.00
rRNAdb-45S-rRNA_Match_Genome	26	169.00
rRNAdb-45S-rRNA_Match_Genome	27	174.00
rRNAdb-45S-rRNA_Match_Genome	28	137.00
rRNAdb-45S-rRNA_Match_Genome	29	135.00
rRNAdb-45S-rRNA_Match_Genome	30	128.00
rRNAdb-45S-rRNA_Match_Genome	31	111.00
rRNAdb-45S-rRNA_Match_Genome	32	88.00
rRNAdb-45S-rRNA_Match_Genome	33	96.00
rRNAdb-45S-rRNA_Match_Genome	34	116.00
rRNAdb-45S-rRNA_Match_Genome	35	103.00
rRNAdb-45S-rRNA_Match_Genome	36	77.00
rRNAdb-45S-rRNA_Match_Genome	37	68.00
rRNAdb-45S-rRNA_Match_Genome	38	48.00
rRNAdb-45S-rRNA_Match_Genome	39	37.00
rRNAdb-45S-rRNA_Match_Genome	40	89.00
rRNAdb-45S-rRNA_Match_Genome	43	904.00
rRNAdb-5.8S-rRNA_Match_Genome	15	18.00
rRNAdb-5.8S-rRNA_Match_Genome	16	18.00
rRNAdb-5.8S-rRNA_Match_Genome	17	11.00
rRNAdb-5.8S-rRNA_Match_Genome	18	16.00
rRNAdb-5.8S-rRNA_Match_Genome	19	3.00
rRNAdb-5.8S-rRNA_Match_Genome	20	2.00
rRNAdb-5.8S-rRNA_Match_Genome	23	1.00
rRNAdb-5.8S-rRNA_Match_Genome	28	1.00
rRNAdb-5S-rRNA_Match_Genome	15	22.00
rRNAdb-5S-rRNA_Match_Genome	16	11.00
rRNAdb-5S-rRNA_Match_Genome	17	12.00
rRNAdb-5S-rRNA_Match_Genome	18	16.00
rRNAdb-5S-rRNA_Match_Genome	19	26.00
rRNAdb-5S-rRNA_Match_Genome	20	33.00
rRNAdb-5S-rRNA_Match_Genome	21	23.00
rRNAdb-5S-rRNA_Match_Genome	22	32.00
rRNAdb-5S-rRNA_Match_Genome	23	24.00
rRNAdb-5S-rRNA_Match_Genome	24	30.00
rRNAdb-5S-rRNA_Match_Genome	25	29.00
rRNAdb-5S-rRNA_Match_Genome	26	38.00
rRNAdb-5S-rRNA_Match_Genome	27	34.00
rRNAdb-5S-rRNA_Match_Genome	28	21.00
rRNAdb-5S-rRNA_Match_Genome	29	25.00
rRNAdb-5S-rRNA_Match_Genome	30	45.00
rRNAdb-5S-rRNA_Match_Genome	31	33.00
rRNAdb-5S-rRNA_Match_Genome	32	20.00
rRNAdb-5S-rRNA_Match_Genome	33	18.00
rRNAdb-5S-rRNA_Match_Genome	34	41.00
rRNAdb-5S-rRNA_Match_Genome	35	49.00
rRNAdb-5S-rRNA_Match_Genome	36	75.00
rRNAdb-5S-rRNA_Match_Genome	37	13.00
rRNAdb-5S-rRNA_Match_Genome	38	14.00
rRNAdb-5S-rRNA_Match_Genome	39	114.00
rRNAdb-5S-rRNA_Match_Genome	40	21.00
rRNAdb-5S-rRNA_Match_Genome	43	157.00
YRNAdb-YRNA_Match_Genome	15	4.00
YRNAdb-YRNA_Match_Genome	16	7.00
YRNAdb-YRNA_Match_Genome	17	10.00
YRNAdb-YRNA_Match_Genome	18	17.00
YRNAdb-YRNA_Match_Genome	19	23.00
YRNAdb-YRNA_Match_Genome	20	33.00
YRNAdb-YRNA_Match_Genome	21	30.00
YRNAdb-YRNA_Match_Genome	22	42.00
YRNAdb-YRNA_Match_Genome	23	45.00
YRNAdb-YRNA_Match_Genome	24	36.00
YRNAdb-YRNA_Match_Genome	25	40.00
YRNAdb-YRNA_Match_Genome	26	47.00
YRNAdb-YRNA_Match_Genome	27	51.00
YRNAdb-YRNA_Match_Genome	28	45.00
YRNAdb-YRNA_Match_Genome	29	45.00
YRNAdb-YRNA_Match_Genome	30	41.00
YRNAdb-YRNA_Match_Genome	31	29.00
YRNAdb-YRNA_Match_Genome	32	43.00
YRNAdb-YRNA_Match_Genome	33	18.00
YRNAdb-YRNA_Match_Genome	34	17.00
YRNAdb-YRNA_Match_Genome	35	13.00
YRNAdb-YRNA_Match_Genome	36	13.00
YRNAdb-YRNA_Match_Genome	37	17.00
YRNAdb-YRNA_Match_Genome	38	7.00
YRNAdb-YRNA_Match_Genome	39	3.00
YRNAdb-YRNA_Match_Genome	40	8.00
YRNAdb-YRNA_Match_Genome	43	67.00
YRNAdb-RNY1-YRNA_Match_Genome	15	3.00
YRNAdb-RNY1-YRNA_Match_Genome	16	1.00
YRNAdb-RNY1-YRNA_Match_Genome	17	4.00
YRNAdb-RNY1-YRNA_Match_Genome	18	5.00
YRNAdb-RNY1-YRNA_Match_Genome	19	9.00
YRNAdb-RNY1-YRNA_Match_Genome	20	10.00
YRNAdb-RNY1-YRNA_Match_Genome	21	15.00
YRNAdb-RNY1-YRNA_Match_Genome	22	17.00
YRNAdb-RNY1-YRNA_Match_Genome	23	23.00
YRNAdb-RNY1-YRNA_Match_Genome	24	17.00
YRNAdb-RNY1-YRNA_Match_Genome	25	11.00
YRNAdb-RNY1-YRNA_Match_Genome	26	8.00
YRNAdb-RNY1-YRNA_Match_Genome	27	13.00
YRNAdb-RNY1-YRNA_Match_Genome	28	9.00
YRNAdb-RNY1-YRNA_Match_Genome	29	25.00
YRNAdb-RNY1-YRNA_Match_Genome	30	15.00
YRNAdb-RNY1-YRNA_Match_Genome	31	18.00
YRNAdb-RNY1-YRNA_Match_Genome	32	29.00
YRNAdb-RNY1-YRNA_Match_Genome	33	17.00
YRNAdb-RNY1-YRNA_Match_Genome	34	10.00
YRNAdb-RNY1-YRNA_Match_Genome	35	5.00
YRNAdb-RNY1-YRNA_Match_Genome	36	8.00
YRNAdb-RNY1-YRNA_Match_Genome	37	7.00
YRNAdb-RNY1-YRNA_Match_Genome	38	5.00
YRNAdb-RNY1-YRNA_Match_Genome	39	2.00
YRNAdb-RNY1-YRNA_Match_Genome	40	1.00
YRNAdb-RNY1-YRNA_Match_Genome	43	36.00
YRNAdb-RNY3-YRNA_Match_Genome	15	1.00
YRNAdb-RNY3-YRNA_Match_Genome	16	6.00
YRNAdb-RNY3-YRNA_Match_Genome	17	6.00
YRNAdb-RNY3-YRNA_Match_Genome	18	12.00
YRNAdb-RNY3-YRNA_Match_Genome	19	14.00
YRNAdb-RNY3-YRNA_Match_Genome	20	23.00
YRNAdb-RNY3-YRNA_Match_Genome	21	15.00
YRNAdb-RNY3-YRNA_Match_Genome	22	25.00
YRNAdb-RNY3-YRNA_Match_Genome	23	22.00
YRNAdb-RNY3-YRNA_Match_Genome	24	19.00
YRNAdb-RNY3-YRNA_Match_Genome	25	29.00
YRNAdb-RNY3-YRNA_Match_Genome	26	39.00
YRNAdb-RNY3-YRNA_Match_Genome	27	38.00
YRNAdb-RNY3-YRNA_Match_Genome	28	36.00
YRNAdb-RNY3-YRNA_Match_Genome	29	20.00
YRNAdb-RNY3-YRNA_Match_Genome	30	26.00
YRNAdb-RNY3-YRNA_Match_Genome	31	11.00
YRNAdb-RNY3-YRNA_Match_Genome	32	14.00
YRNAdb-RNY3-YRNA_Match_Genome	33	1.00
YRNAdb-RNY3-YRNA_Match_Genome	34	7.00
YRNAdb-RNY3-YRNA_Match_Genome	35	8.00
YRNAdb-RNY3-YRNA_Match_Genome	36	5.00
YRNAdb-RNY3-YRNA_Match_Genome	37	10.00
YRNAdb-RNY3-YRNA_Match_Genome	38	2.00
YRNAdb-RNY3-YRNA_Match_Genome	39	1.00
YRNAdb-RNY3-YRNA_Match_Genome	40	7.00
YRNAdb-RNY3-YRNA_Match_Genome	43	31.00
rRNAdb-rRNA_Unmatch_Genome	15	5.00
rRNAdb-rRNA_Unmatch_Genome	16	61.00
rRNAdb-rRNA_Unmatch_Genome	17	302.00
rRNAdb-rRNA_Unmatch_Genome	18	951.00
rRNAdb-rRNA_Unmatch_Genome	19	1556.00
rRNAdb-rRNA_Unmatch_Genome	20	1985.00
rRNAdb-rRNA_Unmatch_Genome	21	2242.00
rRNAdb-rRNA_Unmatch_Genome	22	2533.00
rRNAdb-rRNA_Unmatch_Genome	23	2255.00
rRNAdb-rRNA_Unmatch_Genome	24	2389.00
rRNAdb-rRNA_Unmatch_Genome	25	2289.00
rRNAdb-rRNA_Unmatch_Genome	26	2062.00
rRNAdb-rRNA_Unmatch_Genome	27	2054.00
rRNAdb-rRNA_Unmatch_Genome	28	2064.00
rRNAdb-rRNA_Unmatch_Genome	29	1840.00
rRNAdb-rRNA_Unmatch_Genome	30	1966.00
rRNAdb-rRNA_Unmatch_Genome	31	1684.00
rRNAdb-rRNA_Unmatch_Genome	32	1558.00
rRNAdb-rRNA_Unmatch_Genome	33	1576.00
rRNAdb-rRNA_Unmatch_Genome	34	1632.00
rRNAdb-rRNA_Unmatch_Genome	35	1212.00
rRNAdb-rRNA_Unmatch_Genome	36	1342.00
rRNAdb-rRNA_Unmatch_Genome	37	2012.00
rRNAdb-rRNA_Unmatch_Genome	38	654.00
rRNAdb-rRNA_Unmatch_Genome	39	687.00
rRNAdb-rRNA_Unmatch_Genome	40	958.00
rRNAdb-rRNA_Unmatch_Genome	43	9765.00
rRNAdb-12S-rRNA_Unmatch_Genome	19	1.00
rRNAdb-12S-rRNA_Unmatch_Genome	20	3.00
rRNAdb-12S-rRNA_Unmatch_Genome	21	5.00
rRNAdb-12S-rRNA_Unmatch_Genome	22	4.00
rRNAdb-12S-rRNA_Unmatch_Genome	23	5.00
rRNAdb-12S-rRNA_Unmatch_Genome	26	1.00
rRNAdb-12S-rRNA_Unmatch_Genome	29	1.00
rRNAdb-18S-rRNA_Unmatch_Genome	16	2.00
rRNAdb-18S-rRNA_Unmatch_Genome	17	3.00
rRNAdb-18S-rRNA_Unmatch_Genome	18	45.00
rRNAdb-18S-rRNA_Unmatch_Genome	19	33.00
rRNAdb-18S-rRNA_Unmatch_Genome	20	24.00
rRNAdb-18S-rRNA_Unmatch_Genome	21	29.00
rRNAdb-18S-rRNA_Unmatch_Genome	22	24.00
rRNAdb-18S-rRNA_Unmatch_Genome	23	25.00
rRNAdb-18S-rRNA_Unmatch_Genome	24	38.00
rRNAdb-18S-rRNA_Unmatch_Genome	25	55.00
rRNAdb-18S-rRNA_Unmatch_Genome	26	48.00
rRNAdb-18S-rRNA_Unmatch_Genome	27	40.00
rRNAdb-18S-rRNA_Unmatch_Genome	28	43.00
rRNAdb-18S-rRNA_Unmatch_Genome	29	38.00
rRNAdb-18S-rRNA_Unmatch_Genome	30	30.00
rRNAdb-18S-rRNA_Unmatch_Genome	31	37.00
rRNAdb-18S-rRNA_Unmatch_Genome	32	37.00
rRNAdb-18S-rRNA_Unmatch_Genome	33	33.00
rRNAdb-18S-rRNA_Unmatch_Genome	34	31.00
rRNAdb-18S-rRNA_Unmatch_Genome	35	44.00
rRNAdb-18S-rRNA_Unmatch_Genome	36	48.00
rRNAdb-18S-rRNA_Unmatch_Genome	37	29.00
rRNAdb-18S-rRNA_Unmatch_Genome	38	27.00
rRNAdb-18S-rRNA_Unmatch_Genome	39	35.00
rRNAdb-18S-rRNA_Unmatch_Genome	40	42.00
rRNAdb-18S-rRNA_Unmatch_Genome	43	285.00
rRNAdb-28S-rRNA_Unmatch_Genome	15	5.00
rRNAdb-28S-rRNA_Unmatch_Genome	16	55.00
rRNAdb-28S-rRNA_Unmatch_Genome	17	284.00
rRNAdb-28S-rRNA_Unmatch_Genome	18	848.00
rRNAdb-28S-rRNA_Unmatch_Genome	19	1442.00
rRNAdb-28S-rRNA_Unmatch_Genome	20	1822.00
rRNAdb-28S-rRNA_Unmatch_Genome	21	2029.00
rRNAdb-28S-rRNA_Unmatch_Genome	22	2281.00
rRNAdb-28S-rRNA_Unmatch_Genome	23	1959.00
rRNAdb-28S-rRNA_Unmatch_Genome	24	2152.00
rRNAdb-28S-rRNA_Unmatch_Genome	25	2024.00
rRNAdb-28S-rRNA_Unmatch_Genome	26	1767.00
rRNAdb-28S-rRNA_Unmatch_Genome	27	1686.00
rRNAdb-28S-rRNA_Unmatch_Genome	28	1619.00
rRNAdb-28S-rRNA_Unmatch_Genome	29	1426.00
rRNAdb-28S-rRNA_Unmatch_Genome	30	1261.00
rRNAdb-28S-rRNA_Unmatch_Genome	31	1263.00
rRNAdb-28S-rRNA_Unmatch_Genome	32	1279.00
rRNAdb-28S-rRNA_Unmatch_Genome	33	1321.00
rRNAdb-28S-rRNA_Unmatch_Genome	34	1429.00
rRNAdb-28S-rRNA_Unmatch_Genome	35	987.00
rRNAdb-28S-rRNA_Unmatch_Genome	36	1111.00
rRNAdb-28S-rRNA_Unmatch_Genome	37	1863.00
rRNAdb-28S-rRNA_Unmatch_Genome	38	555.00
rRNAdb-28S-rRNA_Unmatch_Genome	39	552.00
rRNAdb-28S-rRNA_Unmatch_Genome	40	764.00
rRNAdb-28S-rRNA_Unmatch_Genome	43	6608.00
rRNAdb-45S-rRNA_Unmatch_Genome	16	2.00
rRNAdb-45S-rRNA_Unmatch_Genome	17	12.00
rRNAdb-45S-rRNA_Unmatch_Genome	18	28.00
rRNAdb-45S-rRNA_Unmatch_Genome	19	58.00
rRNAdb-45S-rRNA_Unmatch_Genome	20	102.00
rRNAdb-45S-rRNA_Unmatch_Genome	21	132.00
rRNAdb-45S-rRNA_Unmatch_Genome	22	152.00
rRNAdb-45S-rRNA_Unmatch_Genome	23	144.00
rRNAdb-45S-rRNA_Unmatch_Genome	24	125.00
rRNAdb-45S-rRNA_Unmatch_Genome	25	133.00
rRNAdb-45S-rRNA_Unmatch_Genome	26	125.00
rRNAdb-45S-rRNA_Unmatch_Genome	27	142.00
rRNAdb-45S-rRNA_Unmatch_Genome	28	148.00
rRNAdb-45S-rRNA_Unmatch_Genome	29	137.00
rRNAdb-45S-rRNA_Unmatch_Genome	30	128.00
rRNAdb-45S-rRNA_Unmatch_Genome	31	113.00
rRNAdb-45S-rRNA_Unmatch_Genome	32	107.00
rRNAdb-45S-rRNA_Unmatch_Genome	33	103.00
rRNAdb-45S-rRNA_Unmatch_Genome	34	104.00
rRNAdb-45S-rRNA_Unmatch_Genome	35	82.00
rRNAdb-45S-rRNA_Unmatch_Genome	36	119.00
rRNAdb-45S-rRNA_Unmatch_Genome	37	73.00
rRNAdb-45S-rRNA_Unmatch_Genome	38	43.00
rRNAdb-45S-rRNA_Unmatch_Genome	39	58.00
rRNAdb-45S-rRNA_Unmatch_Genome	40	66.00
rRNAdb-45S-rRNA_Unmatch_Genome	43	1079.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	16	2.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	17	3.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	18	30.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	19	22.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	20	34.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	21	47.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	22	72.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	23	122.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	24	74.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	25	77.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	26	121.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	27	186.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	28	254.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	29	238.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	30	547.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	31	271.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	32	135.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	33	119.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	34	68.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	35	99.00
