Class	Length	Reads
rRNAdb-12S-rRNA_Match_Genome	35	1.00
rRNAdb-12S-rRNA_Match_Genome	40	1.00
rRNAdb-16S-rRNA_Match_Genome	15	139.00
rRNAdb-16S-rRNA_Match_Genome	16	165.00
rRNAdb-16S-rRNA_Match_Genome	17	235.00
rRNAdb-16S-rRNA_Match_Genome	18	160.00
rRNAdb-16S-rRNA_Match_Genome	19	141.00
rRNAdb-16S-rRNA_Match_Genome	20	170.00
rRNAdb-16S-rRNA_Match_Genome	21	169.00
rRNAdb-16S-rRNA_Match_Genome	22	173.00
rRNAdb-16S-rRNA_Match_Genome	23	198.00
rRNAdb-16S-rRNA_Match_Genome	24	162.00
rRNAdb-16S-rRNA_Match_Genome	25	167.00
rRNAdb-16S-rRNA_Match_Genome	26	160.00
rRNAdb-16S-rRNA_Match_Genome	27	139.00
rRNAdb-16S-rRNA_Match_Genome	28	167.00
rRNAdb-16S-rRNA_Match_Genome	29	166.00
rRNAdb-16S-rRNA_Match_Genome	30	176.00
rRNAdb-16S-rRNA_Match_Genome	31	150.00
rRNAdb-16S-rRNA_Match_Genome	32	140.00
rRNAdb-16S-rRNA_Match_Genome	33	115.00
rRNAdb-16S-rRNA_Match_Genome	34	131.00
rRNAdb-16S-rRNA_Match_Genome	35	75.00
rRNAdb-16S-rRNA_Match_Genome	36	66.00
rRNAdb-16S-rRNA_Match_Genome	37	87.00
rRNAdb-16S-rRNA_Match_Genome	38	48.00
rRNAdb-16S-rRNA_Match_Genome	39	48.00
rRNAdb-16S-rRNA_Match_Genome	40	78.00
rRNAdb-16S-rRNA_Match_Genome	43	584.00
rRNAdb-18S-rRNA_Match_Genome	15	819.00
rRNAdb-18S-rRNA_Match_Genome	16	781.00
rRNAdb-18S-rRNA_Match_Genome	17	740.00
rRNAdb-18S-rRNA_Match_Genome	18	966.00
rRNAdb-18S-rRNA_Match_Genome	19	605.00
rRNAdb-18S-rRNA_Match_Genome	20	584.00
rRNAdb-18S-rRNA_Match_Genome	21	494.00
rRNAdb-18S-rRNA_Match_Genome	22	477.00
rRNAdb-18S-rRNA_Match_Genome	23	560.00
rRNAdb-18S-rRNA_Match_Genome	24	487.00
rRNAdb-18S-rRNA_Match_Genome	25	505.00
rRNAdb-18S-rRNA_Match_Genome	26	371.00
rRNAdb-18S-rRNA_Match_Genome	27	335.00
rRNAdb-18S-rRNA_Match_Genome	28	280.00
rRNAdb-18S-rRNA_Match_Genome	29	266.00
rRNAdb-18S-rRNA_Match_Genome	30	241.00
rRNAdb-18S-rRNA_Match_Genome	31	195.00
rRNAdb-18S-rRNA_Match_Genome	32	198.00
rRNAdb-18S-rRNA_Match_Genome	33	163.00
rRNAdb-18S-rRNA_Match_Genome	34	187.00
rRNAdb-18S-rRNA_Match_Genome	35	137.00
rRNAdb-18S-rRNA_Match_Genome	36	143.00
rRNAdb-18S-rRNA_Match_Genome	37	139.00
rRNAdb-18S-rRNA_Match_Genome	38	76.00
rRNAdb-18S-rRNA_Match_Genome	39	92.00
rRNAdb-18S-rRNA_Match_Genome	40	139.00
rRNAdb-18S-rRNA_Match_Genome	43	1143.00
rRNAdb-28S-rRNA_Match_Genome	15	4138.00
rRNAdb-28S-rRNA_Match_Genome	16	3411.00
rRNAdb-28S-rRNA_Match_Genome	17	3135.00
rRNAdb-28S-rRNA_Match_Genome	18	2574.00
rRNAdb-28S-rRNA_Match_Genome	19	1770.00
rRNAdb-28S-rRNA_Match_Genome	20	1199.00
rRNAdb-28S-rRNA_Match_Genome	21	895.00
rRNAdb-28S-rRNA_Match_Genome	22	775.00
rRNAdb-28S-rRNA_Match_Genome	23	656.00
rRNAdb-28S-rRNA_Match_Genome	24	550.00
rRNAdb-28S-rRNA_Match_Genome	25	437.00
rRNAdb-28S-rRNA_Match_Genome	26	421.00
rRNAdb-28S-rRNA_Match_Genome	27	344.00
rRNAdb-28S-rRNA_Match_Genome	28	400.00
rRNAdb-28S-rRNA_Match_Genome	29	369.00
rRNAdb-28S-rRNA_Match_Genome	30	290.00
rRNAdb-28S-rRNA_Match_Genome	31	282.00
rRNAdb-28S-rRNA_Match_Genome	32	304.00
rRNAdb-28S-rRNA_Match_Genome	33	280.00
rRNAdb-28S-rRNA_Match_Genome	34	235.00
rRNAdb-28S-rRNA_Match_Genome	35	252.00
rRNAdb-28S-rRNA_Match_Genome	36	243.00
rRNAdb-28S-rRNA_Match_Genome	37	178.00
rRNAdb-28S-rRNA_Match_Genome	38	154.00
rRNAdb-28S-rRNA_Match_Genome	39	143.00
rRNAdb-28S-rRNA_Match_Genome	40	295.00
rRNAdb-28S-rRNA_Match_Genome	43	1599.00
rRNAdb-4.5S-rRNA_Match_Genome	15	67.00
rRNAdb-4.5S-rRNA_Match_Genome	16	69.00
rRNAdb-4.5S-rRNA_Match_Genome	17	86.00
rRNAdb-4.5S-rRNA_Match_Genome	18	115.00
rRNAdb-4.5S-rRNA_Match_Genome	19	112.00
rRNAdb-4.5S-rRNA_Match_Genome	20	100.00
rRNAdb-4.5S-rRNA_Match_Genome	21	61.00
rRNAdb-4.5S-rRNA_Match_Genome	22	55.00
rRNAdb-4.5S-rRNA_Match_Genome	23	48.00
rRNAdb-4.5S-rRNA_Match_Genome	24	41.00
rRNAdb-4.5S-rRNA_Match_Genome	25	39.00
rRNAdb-4.5S-rRNA_Match_Genome	26	43.00
rRNAdb-4.5S-rRNA_Match_Genome	27	34.00
rRNAdb-4.5S-rRNA_Match_Genome	28	25.00
rRNAdb-4.5S-rRNA_Match_Genome	29	23.00
rRNAdb-4.5S-rRNA_Match_Genome	30	18.00
rRNAdb-4.5S-rRNA_Match_Genome	31	17.00
rRNAdb-4.5S-rRNA_Match_Genome	32	22.00
rRNAdb-4.5S-rRNA_Match_Genome	33	19.00
rRNAdb-4.5S-rRNA_Match_Genome	34	13.00
rRNAdb-4.5S-rRNA_Match_Genome	35	8.00
rRNAdb-4.5S-rRNA_Match_Genome	36	10.00
rRNAdb-4.5S-rRNA_Match_Genome	37	14.00
rRNAdb-4.5S-rRNA_Match_Genome	38	8.00
rRNAdb-4.5S-rRNA_Match_Genome	39	6.00
rRNAdb-4.5S-rRNA_Match_Genome	40	16.00
rRNAdb-4.5S-rRNA_Match_Genome	43	131.00
rRNAdb-45S-rRNA_Match_Genome	15	568.00
rRNAdb-45S-rRNA_Match_Genome	16	363.00
rRNAdb-45S-rRNA_Match_Genome	17	279.00
rRNAdb-45S-rRNA_Match_Genome	18	227.00
rRNAdb-45S-rRNA_Match_Genome	19	193.00
rRNAdb-45S-rRNA_Match_Genome	20	158.00
rRNAdb-45S-rRNA_Match_Genome	21	136.00
rRNAdb-45S-rRNA_Match_Genome	22	129.00
rRNAdb-45S-rRNA_Match_Genome	23	115.00
rRNAdb-45S-rRNA_Match_Genome	24	113.00
rRNAdb-45S-rRNA_Match_Genome	25	102.00
rRNAdb-45S-rRNA_Match_Genome	26	89.00
rRNAdb-45S-rRNA_Match_Genome	27	92.00
rRNAdb-45S-rRNA_Match_Genome	28	85.00
rRNAdb-45S-rRNA_Match_Genome	29	59.00
rRNAdb-45S-rRNA_Match_Genome	30	53.00
rRNAdb-45S-rRNA_Match_Genome	31	59.00
rRNAdb-45S-rRNA_Match_Genome	32	50.00
rRNAdb-45S-rRNA_Match_Genome	33	56.00
rRNAdb-45S-rRNA_Match_Genome	34	36.00
rRNAdb-45S-rRNA_Match_Genome	35	41.00
rRNAdb-45S-rRNA_Match_Genome	36	43.00
rRNAdb-45S-rRNA_Match_Genome	37	35.00
rRNAdb-45S-rRNA_Match_Genome	38	14.00
rRNAdb-45S-rRNA_Match_Genome	39	23.00
rRNAdb-45S-rRNA_Match_Genome	40	32.00
rRNAdb-45S-rRNA_Match_Genome	43	451.00
rRNAdb-5.8S-rRNA_Match_Genome	15	85.00
rRNAdb-5.8S-rRNA_Match_Genome	16	49.00
rRNAdb-5.8S-rRNA_Match_Genome	17	59.00
rRNAdb-5.8S-rRNA_Match_Genome	18	22.00
rRNAdb-5.8S-rRNA_Match_Genome	19	10.00
rRNAdb-5.8S-rRNA_Match_Genome	20	3.00
rRNAdb-5.8S-rRNA_Match_Genome	21	4.00
rRNAdb-5.8S-rRNA_Match_Genome	22	1.00
rRNAdb-5.8S-rRNA_Match_Genome	23	2.00
rRNAdb-5.8S-rRNA_Match_Genome	24	1.00
rRNAdb-5.8S-rRNA_Match_Genome	26	1.00
rRNAdb-5.8S-rRNA_Match_Genome	27	1.00
rRNAdb-5.8S-rRNA_Match_Genome	28	1.00
rRNAdb-5S-rRNA_Match_Genome	15	65.00
rRNAdb-5S-rRNA_Match_Genome	16	38.00
rRNAdb-5S-rRNA_Match_Genome	17	42.00
rRNAdb-5S-rRNA_Match_Genome	18	23.00
rRNAdb-5S-rRNA_Match_Genome	19	31.00
rRNAdb-5S-rRNA_Match_Genome	20	46.00
rRNAdb-5S-rRNA_Match_Genome	21	30.00
rRNAdb-5S-rRNA_Match_Genome	22	35.00
rRNAdb-5S-rRNA_Match_Genome	23	29.00
rRNAdb-5S-rRNA_Match_Genome	24	26.00
rRNAdb-5S-rRNA_Match_Genome	25	24.00
rRNAdb-5S-rRNA_Match_Genome	26	38.00
rRNAdb-5S-rRNA_Match_Genome	27	33.00
rRNAdb-5S-rRNA_Match_Genome	28	29.00
rRNAdb-5S-rRNA_Match_Genome	29	25.00
rRNAdb-5S-rRNA_Match_Genome	30	30.00
rRNAdb-5S-rRNA_Match_Genome	31	16.00
rRNAdb-5S-rRNA_Match_Genome	32	37.00
rRNAdb-5S-rRNA_Match_Genome	33	23.00
rRNAdb-5S-rRNA_Match_Genome	34	38.00
rRNAdb-5S-rRNA_Match_Genome	35	55.00
rRNAdb-5S-rRNA_Match_Genome	36	45.00
rRNAdb-5S-rRNA_Match_Genome	37	9.00
rRNAdb-5S-rRNA_Match_Genome	38	9.00
rRNAdb-5S-rRNA_Match_Genome	39	62.00
rRNAdb-5S-rRNA_Match_Genome	40	19.00
rRNAdb-5S-rRNA_Match_Genome	43	136.00
YRNAdb-YRNA_Match_Genome	15	22.00
YRNAdb-YRNA_Match_Genome	16	23.00
YRNAdb-YRNA_Match_Genome	17	43.00
YRNAdb-YRNA_Match_Genome	18	43.00
YRNAdb-YRNA_Match_Genome	19	96.00
YRNAdb-YRNA_Match_Genome	20	131.00
YRNAdb-YRNA_Match_Genome	21	101.00
YRNAdb-YRNA_Match_Genome	22	147.00
YRNAdb-YRNA_Match_Genome	23	144.00
YRNAdb-YRNA_Match_Genome	24	158.00
YRNAdb-YRNA_Match_Genome	25	92.00
YRNAdb-YRNA_Match_Genome	26	67.00
YRNAdb-YRNA_Match_Genome	27	52.00
YRNAdb-YRNA_Match_Genome	28	44.00
YRNAdb-YRNA_Match_Genome	29	46.00
YRNAdb-YRNA_Match_Genome	30	41.00
YRNAdb-YRNA_Match_Genome	31	35.00
YRNAdb-YRNA_Match_Genome	32	25.00
YRNAdb-YRNA_Match_Genome	33	25.00
YRNAdb-YRNA_Match_Genome	34	12.00
YRNAdb-YRNA_Match_Genome	35	13.00
YRNAdb-YRNA_Match_Genome	36	14.00
YRNAdb-YRNA_Match_Genome	37	12.00
YRNAdb-YRNA_Match_Genome	38	1.00
YRNAdb-YRNA_Match_Genome	39	3.00
YRNAdb-YRNA_Match_Genome	40	11.00
YRNAdb-YRNA_Match_Genome	43	52.00
YRNAdb-RNY1-YRNA_Match_Genome	15	9.00
YRNAdb-RNY1-YRNA_Match_Genome	16	11.00
YRNAdb-RNY1-YRNA_Match_Genome	17	24.00
YRNAdb-RNY1-YRNA_Match_Genome	18	17.00
YRNAdb-RNY1-YRNA_Match_Genome	19	58.00
YRNAdb-RNY1-YRNA_Match_Genome	20	75.00
YRNAdb-RNY1-YRNA_Match_Genome	21	72.00
YRNAdb-RNY1-YRNA_Match_Genome	22	113.00
YRNAdb-RNY1-YRNA_Match_Genome	23	103.00
YRNAdb-RNY1-YRNA_Match_Genome	24	124.00
YRNAdb-RNY1-YRNA_Match_Genome	25	61.00
YRNAdb-RNY1-YRNA_Match_Genome	26	38.00
YRNAdb-RNY1-YRNA_Match_Genome	27	18.00
YRNAdb-RNY1-YRNA_Match_Genome	28	28.00
YRNAdb-RNY1-YRNA_Match_Genome	29	23.00
YRNAdb-RNY1-YRNA_Match_Genome	30	26.00
YRNAdb-RNY1-YRNA_Match_Genome	31	23.00
YRNAdb-RNY1-YRNA_Match_Genome	32	21.00
YRNAdb-RNY1-YRNA_Match_Genome	33	16.00
YRNAdb-RNY1-YRNA_Match_Genome	34	7.00
YRNAdb-RNY1-YRNA_Match_Genome	35	9.00
YRNAdb-RNY1-YRNA_Match_Genome	36	4.00
YRNAdb-RNY1-YRNA_Match_Genome	37	9.00
YRNAdb-RNY1-YRNA_Match_Genome	39	2.00
YRNAdb-RNY1-YRNA_Match_Genome	40	2.00
YRNAdb-RNY1-YRNA_Match_Genome	43	36.00
YRNAdb-RNY3-YRNA_Match_Genome	15	13.00
YRNAdb-RNY3-YRNA_Match_Genome	16	12.00
YRNAdb-RNY3-YRNA_Match_Genome	17	19.00
YRNAdb-RNY3-YRNA_Match_Genome	18	26.00
YRNAdb-RNY3-YRNA_Match_Genome	19	38.00
YRNAdb-RNY3-YRNA_Match_Genome	20	56.00
YRNAdb-RNY3-YRNA_Match_Genome	21	29.00
YRNAdb-RNY3-YRNA_Match_Genome	22	34.00
YRNAdb-RNY3-YRNA_Match_Genome	23	41.00
YRNAdb-RNY3-YRNA_Match_Genome	24	34.00
YRNAdb-RNY3-YRNA_Match_Genome	25	31.00
YRNAdb-RNY3-YRNA_Match_Genome	26	29.00
YRNAdb-RNY3-YRNA_Match_Genome	27	34.00
YRNAdb-RNY3-YRNA_Match_Genome	28	16.00
YRNAdb-RNY3-YRNA_Match_Genome	29	23.00
YRNAdb-RNY3-YRNA_Match_Genome	30	15.00
YRNAdb-RNY3-YRNA_Match_Genome	31	12.00
YRNAdb-RNY3-YRNA_Match_Genome	32	4.00
YRNAdb-RNY3-YRNA_Match_Genome	33	9.00
YRNAdb-RNY3-YRNA_Match_Genome	34	5.00
YRNAdb-RNY3-YRNA_Match_Genome	35	4.00
YRNAdb-RNY3-YRNA_Match_Genome	36	10.00
YRNAdb-RNY3-YRNA_Match_Genome	37	3.00
YRNAdb-RNY3-YRNA_Match_Genome	38	1.00
YRNAdb-RNY3-YRNA_Match_Genome	39	1.00
YRNAdb-RNY3-YRNA_Match_Genome	40	9.00
YRNAdb-RNY3-YRNA_Match_Genome	43	16.00
rRNAdb-rRNA_Unmatch_Genome	15	5.00
rRNAdb-rRNA_Unmatch_Genome	16	94.00
rRNAdb-rRNA_Unmatch_Genome	17	418.00
rRNAdb-rRNA_Unmatch_Genome	18	1328.00
rRNAdb-rRNA_Unmatch_Genome	19	1629.00
rRNAdb-rRNA_Unmatch_Genome	20	1942.00
rRNAdb-rRNA_Unmatch_Genome	21	1794.00
rRNAdb-rRNA_Unmatch_Genome	22	1784.00
rRNAdb-rRNA_Unmatch_Genome	23	1582.00
rRNAdb-rRNA_Unmatch_Genome	24	1525.00
rRNAdb-rRNA_Unmatch_Genome	25	1285.00
rRNAdb-rRNA_Unmatch_Genome	26	1127.00
rRNAdb-rRNA_Unmatch_Genome	27	1117.00
rRNAdb-rRNA_Unmatch_Genome	28	1096.00
rRNAdb-rRNA_Unmatch_Genome	29	911.00
rRNAdb-rRNA_Unmatch_Genome	30	1222.00
rRNAdb-rRNA_Unmatch_Genome	31	1042.00
rRNAdb-rRNA_Unmatch_Genome	32	837.00
rRNAdb-rRNA_Unmatch_Genome	33	873.00
rRNAdb-rRNA_Unmatch_Genome	34	885.00
rRNAdb-rRNA_Unmatch_Genome	35	616.00
rRNAdb-rRNA_Unmatch_Genome	36	708.00
rRNAdb-rRNA_Unmatch_Genome	37	1122.00
rRNAdb-rRNA_Unmatch_Genome	38	291.00
rRNAdb-rRNA_Unmatch_Genome	39	361.00
rRNAdb-rRNA_Unmatch_Genome	40	449.00
rRNAdb-rRNA_Unmatch_Genome	43	4808.00
rRNAdb-12S-rRNA_Unmatch_Genome	19	4.00
rRNAdb-12S-rRNA_Unmatch_Genome	20	3.00
rRNAdb-12S-rRNA_Unmatch_Genome	21	19.00
rRNAdb-12S-rRNA_Unmatch_Genome	22	8.00
rRNAdb-12S-rRNA_Unmatch_Genome	23	4.00
rRNAdb-12S-rRNA_Unmatch_Genome	24	1.00
rRNAdb-12S-rRNA_Unmatch_Genome	25	1.00
rRNAdb-12S-rRNA_Unmatch_Genome	26	1.00
rRNAdb-12S-rRNA_Unmatch_Genome	28	2.00
rRNAdb-12S-rRNA_Unmatch_Genome	31	1.00
rRNAdb-18S-rRNA_Unmatch_Genome	17	11.00
rRNAdb-18S-rRNA_Unmatch_Genome	18	130.00
rRNAdb-18S-rRNA_Unmatch_Genome	19	43.00
rRNAdb-18S-rRNA_Unmatch_Genome	20	35.00
rRNAdb-18S-rRNA_Unmatch_Genome	21	44.00
rRNAdb-18S-rRNA_Unmatch_Genome	22	32.00
rRNAdb-18S-rRNA_Unmatch_Genome	23	33.00
rRNAdb-18S-rRNA_Unmatch_Genome	24	47.00
rRNAdb-18S-rRNA_Unmatch_Genome	25	49.00
rRNAdb-18S-rRNA_Unmatch_Genome	26	53.00
rRNAdb-18S-rRNA_Unmatch_Genome	27	49.00
rRNAdb-18S-rRNA_Unmatch_Genome	28	28.00
rRNAdb-18S-rRNA_Unmatch_Genome	29	35.00
rRNAdb-18S-rRNA_Unmatch_Genome	30	27.00
rRNAdb-18S-rRNA_Unmatch_Genome	31	33.00
rRNAdb-18S-rRNA_Unmatch_Genome	32	45.00
rRNAdb-18S-rRNA_Unmatch_Genome	33	47.00
rRNAdb-18S-rRNA_Unmatch_Genome	34	24.00
rRNAdb-18S-rRNA_Unmatch_Genome	35	39.00
rRNAdb-18S-rRNA_Unmatch_Genome	36	36.00
rRNAdb-18S-rRNA_Unmatch_Genome	37	26.00
rRNAdb-18S-rRNA_Unmatch_Genome	38	14.00
rRNAdb-18S-rRNA_Unmatch_Genome	39	27.00
rRNAdb-18S-rRNA_Unmatch_Genome	40	29.00
rRNAdb-18S-rRNA_Unmatch_Genome	43	243.00
rRNAdb-28S-rRNA_Unmatch_Genome	15	5.00
rRNAdb-28S-rRNA_Unmatch_Genome	16	84.00
rRNAdb-28S-rRNA_Unmatch_Genome	17	377.00
rRNAdb-28S-rRNA_Unmatch_Genome	18	1081.00
rRNAdb-28S-rRNA_Unmatch_Genome	19	1415.00
rRNAdb-28S-rRNA_Unmatch_Genome	20	1738.00
rRNAdb-28S-rRNA_Unmatch_Genome	21	1539.00
rRNAdb-28S-rRNA_Unmatch_Genome	22	1514.00
rRNAdb-28S-rRNA_Unmatch_Genome	23	1358.00
rRNAdb-28S-rRNA_Unmatch_Genome	24	1258.00
rRNAdb-28S-rRNA_Unmatch_Genome	25	1045.00
rRNAdb-28S-rRNA_Unmatch_Genome	26	845.00
rRNAdb-28S-rRNA_Unmatch_Genome	27	803.00
rRNAdb-28S-rRNA_Unmatch_Genome	28	793.00
rRNAdb-28S-rRNA_Unmatch_Genome	29	645.00
rRNAdb-28S-rRNA_Unmatch_Genome	30	525.00
rRNAdb-28S-rRNA_Unmatch_Genome	31	637.00
rRNAdb-28S-rRNA_Unmatch_Genome	32	651.00
rRNAdb-28S-rRNA_Unmatch_Genome	33	675.00
rRNAdb-28S-rRNA_Unmatch_Genome	34	745.00
rRNAdb-28S-rRNA_Unmatch_Genome	35	469.00
rRNAdb-28S-rRNA_Unmatch_Genome	36	575.00
rRNAdb-28S-rRNA_Unmatch_Genome	37	1013.00
rRNAdb-28S-rRNA_Unmatch_Genome	38	224.00
rRNAdb-28S-rRNA_Unmatch_Genome	39	230.00
rRNAdb-28S-rRNA_Unmatch_Genome	40	307.00
rRNAdb-28S-rRNA_Unmatch_Genome	43	2545.00
rRNAdb-45S-rRNA_Unmatch_Genome	16	2.00
rRNAdb-45S-rRNA_Unmatch_Genome	17	14.00
rRNAdb-45S-rRNA_Unmatch_Genome	18	44.00
rRNAdb-45S-rRNA_Unmatch_Genome	19	95.00
rRNAdb-45S-rRNA_Unmatch_Genome	20	74.00
rRNAdb-45S-rRNA_Unmatch_Genome	21	91.00
rRNAdb-45S-rRNA_Unmatch_Genome	22	105.00
rRNAdb-45S-rRNA_Unmatch_Genome	23	78.00
rRNAdb-45S-rRNA_Unmatch_Genome	24	86.00
rRNAdb-45S-rRNA_Unmatch_Genome	25	71.00
rRNAdb-45S-rRNA_Unmatch_Genome	26	77.00
rRNAdb-45S-rRNA_Unmatch_Genome	27	62.00
rRNAdb-45S-rRNA_Unmatch_Genome	28	56.00
rRNAdb-45S-rRNA_Unmatch_Genome	29	56.00
rRNAdb-45S-rRNA_Unmatch_Genome	30	54.00
rRNAdb-45S-rRNA_Unmatch_Genome	31	53.00
rRNAdb-45S-rRNA_Unmatch_Genome	32	40.00
rRNAdb-45S-rRNA_Unmatch_Genome	33	68.00
rRNAdb-45S-rRNA_Unmatch_Genome	34	54.00
rRNAdb-45S-rRNA_Unmatch_Genome	35	54.00
rRNAdb-45S-rRNA_Unmatch_Genome	36	45.00
rRNAdb-45S-rRNA_Unmatch_Genome	37	42.00
rRNAdb-45S-rRNA_Unmatch_Genome	38	31.00
rRNAdb-45S-rRNA_Unmatch_Genome	39	39.00
rRNAdb-45S-rRNA_Unmatch_Genome	40	44.00
rRNAdb-45S-rRNA_Unmatch_Genome	43	545.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	16	8.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	17	16.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	18	73.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	19	72.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	20	92.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	21	101.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	22	125.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	23	109.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	24	133.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	25	119.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	26	151.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	27	203.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	28	217.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	29	175.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	30	616.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	31	318.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	32	101.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	33	83.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	34	62.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	35	54.00
