Class	Length	Reads
rRNAdb-12S-rRNA_Match_Genome	16	2.00
rRNAdb-12S-rRNA_Match_Genome	17	3.00
rRNAdb-12S-rRNA_Match_Genome	18	6.00
rRNAdb-12S-rRNA_Match_Genome	19	5.00
rRNAdb-12S-rRNA_Match_Genome	20	4.00
rRNAdb-12S-rRNA_Match_Genome	21	5.00
rRNAdb-12S-rRNA_Match_Genome	22	4.00
rRNAdb-12S-rRNA_Match_Genome	23	4.00
rRNAdb-12S-rRNA_Match_Genome	24	3.00
rRNAdb-12S-rRNA_Match_Genome	25	4.00
rRNAdb-12S-rRNA_Match_Genome	26	1.00
rRNAdb-12S-rRNA_Match_Genome	43	2.00
rRNAdb-16S-rRNA_Match_Genome	15	20.00
rRNAdb-16S-rRNA_Match_Genome	16	29.00
rRNAdb-16S-rRNA_Match_Genome	17	44.00
rRNAdb-16S-rRNA_Match_Genome	18	37.00
rRNAdb-16S-rRNA_Match_Genome	19	19.00
rRNAdb-16S-rRNA_Match_Genome	20	32.00
rRNAdb-16S-rRNA_Match_Genome	21	46.00
rRNAdb-16S-rRNA_Match_Genome	22	63.00
rRNAdb-16S-rRNA_Match_Genome	23	62.00
rRNAdb-16S-rRNA_Match_Genome	24	47.00
rRNAdb-16S-rRNA_Match_Genome	25	70.00
rRNAdb-16S-rRNA_Match_Genome	26	40.00
rRNAdb-16S-rRNA_Match_Genome	27	53.00
rRNAdb-16S-rRNA_Match_Genome	28	62.00
rRNAdb-16S-rRNA_Match_Genome	29	59.00
rRNAdb-16S-rRNA_Match_Genome	30	82.00
rRNAdb-16S-rRNA_Match_Genome	31	56.00
rRNAdb-16S-rRNA_Match_Genome	32	74.00
rRNAdb-16S-rRNA_Match_Genome	33	49.00
rRNAdb-16S-rRNA_Match_Genome	34	55.00
rRNAdb-16S-rRNA_Match_Genome	35	40.00
rRNAdb-16S-rRNA_Match_Genome	36	30.00
rRNAdb-16S-rRNA_Match_Genome	37	51.00
rRNAdb-16S-rRNA_Match_Genome	38	20.00
rRNAdb-16S-rRNA_Match_Genome	39	25.00
rRNAdb-16S-rRNA_Match_Genome	40	228.00
rRNAdb-16S-rRNA_Match_Genome	43	1594.00
rRNAdb-18S-rRNA_Match_Genome	15	95.00
rRNAdb-18S-rRNA_Match_Genome	16	109.00
rRNAdb-18S-rRNA_Match_Genome	17	120.00
rRNAdb-18S-rRNA_Match_Genome	18	206.00
rRNAdb-18S-rRNA_Match_Genome	19	105.00
rRNAdb-18S-rRNA_Match_Genome	20	117.00
rRNAdb-18S-rRNA_Match_Genome	21	86.00
rRNAdb-18S-rRNA_Match_Genome	22	84.00
rRNAdb-18S-rRNA_Match_Genome	23	117.00
rRNAdb-18S-rRNA_Match_Genome	24	95.00
rRNAdb-18S-rRNA_Match_Genome	25	157.00
rRNAdb-18S-rRNA_Match_Genome	26	70.00
rRNAdb-18S-rRNA_Match_Genome	27	85.00
rRNAdb-18S-rRNA_Match_Genome	28	82.00
rRNAdb-18S-rRNA_Match_Genome	29	40.00
rRNAdb-18S-rRNA_Match_Genome	30	51.00
rRNAdb-18S-rRNA_Match_Genome	31	57.00
rRNAdb-18S-rRNA_Match_Genome	32	36.00
rRNAdb-18S-rRNA_Match_Genome	33	39.00
rRNAdb-18S-rRNA_Match_Genome	34	34.00
rRNAdb-18S-rRNA_Match_Genome	35	42.00
rRNAdb-18S-rRNA_Match_Genome	36	35.00
rRNAdb-18S-rRNA_Match_Genome	37	36.00
rRNAdb-18S-rRNA_Match_Genome	38	24.00
rRNAdb-18S-rRNA_Match_Genome	39	17.00
rRNAdb-18S-rRNA_Match_Genome	40	30.00
rRNAdb-18S-rRNA_Match_Genome	43	804.00
rRNAdb-28S-rRNA_Match_Genome	15	670.00
rRNAdb-28S-rRNA_Match_Genome	16	443.00
rRNAdb-28S-rRNA_Match_Genome	17	427.00
rRNAdb-28S-rRNA_Match_Genome	18	373.00
rRNAdb-28S-rRNA_Match_Genome	19	296.00
rRNAdb-28S-rRNA_Match_Genome	20	189.00
rRNAdb-28S-rRNA_Match_Genome	21	174.00
rRNAdb-28S-rRNA_Match_Genome	22	127.00
rRNAdb-28S-rRNA_Match_Genome	23	136.00
rRNAdb-28S-rRNA_Match_Genome	24	150.00
rRNAdb-28S-rRNA_Match_Genome	25	129.00
rRNAdb-28S-rRNA_Match_Genome	26	110.00
rRNAdb-28S-rRNA_Match_Genome	27	91.00
rRNAdb-28S-rRNA_Match_Genome	28	115.00
rRNAdb-28S-rRNA_Match_Genome	29	125.00
rRNAdb-28S-rRNA_Match_Genome	30	87.00
rRNAdb-28S-rRNA_Match_Genome	31	48.00
rRNAdb-28S-rRNA_Match_Genome	32	47.00
rRNAdb-28S-rRNA_Match_Genome	33	38.00
rRNAdb-28S-rRNA_Match_Genome	34	39.00
rRNAdb-28S-rRNA_Match_Genome	35	22.00
rRNAdb-28S-rRNA_Match_Genome	36	32.00
rRNAdb-28S-rRNA_Match_Genome	37	27.00
rRNAdb-28S-rRNA_Match_Genome	38	7.00
rRNAdb-28S-rRNA_Match_Genome	39	31.00
rRNAdb-28S-rRNA_Match_Genome	40	81.00
rRNAdb-28S-rRNA_Match_Genome	43	844.00
rRNAdb-4.5S-rRNA_Match_Genome	15	3.00
rRNAdb-4.5S-rRNA_Match_Genome	16	7.00
rRNAdb-4.5S-rRNA_Match_Genome	17	12.00
rRNAdb-4.5S-rRNA_Match_Genome	18	19.00
rRNAdb-4.5S-rRNA_Match_Genome	19	10.00
rRNAdb-4.5S-rRNA_Match_Genome	20	11.00
rRNAdb-4.5S-rRNA_Match_Genome	21	7.00
rRNAdb-4.5S-rRNA_Match_Genome	22	6.00
rRNAdb-4.5S-rRNA_Match_Genome	23	7.00
rRNAdb-4.5S-rRNA_Match_Genome	24	5.00
rRNAdb-4.5S-rRNA_Match_Genome	25	15.00
rRNAdb-4.5S-rRNA_Match_Genome	26	15.00
rRNAdb-4.5S-rRNA_Match_Genome	27	5.00
rRNAdb-4.5S-rRNA_Match_Genome	28	2.00
rRNAdb-4.5S-rRNA_Match_Genome	29	6.00
rRNAdb-4.5S-rRNA_Match_Genome	31	6.00
rRNAdb-4.5S-rRNA_Match_Genome	32	1.00
rRNAdb-4.5S-rRNA_Match_Genome	33	3.00
rRNAdb-4.5S-rRNA_Match_Genome	34	6.00
rRNAdb-4.5S-rRNA_Match_Genome	35	3.00
rRNAdb-4.5S-rRNA_Match_Genome	36	2.00
rRNAdb-4.5S-rRNA_Match_Genome	37	9.00
rRNAdb-4.5S-rRNA_Match_Genome	38	1.00
rRNAdb-4.5S-rRNA_Match_Genome	39	3.00
rRNAdb-4.5S-rRNA_Match_Genome	40	9.00
rRNAdb-4.5S-rRNA_Match_Genome	43	227.00
rRNAdb-45S-rRNA_Match_Genome	15	68.00
rRNAdb-45S-rRNA_Match_Genome	16	37.00
rRNAdb-45S-rRNA_Match_Genome	17	22.00
rRNAdb-45S-rRNA_Match_Genome	18	19.00
rRNAdb-45S-rRNA_Match_Genome	19	35.00
rRNAdb-45S-rRNA_Match_Genome	20	15.00
rRNAdb-45S-rRNA_Match_Genome	21	13.00
rRNAdb-45S-rRNA_Match_Genome	22	12.00
rRNAdb-45S-rRNA_Match_Genome	23	7.00
rRNAdb-45S-rRNA_Match_Genome	24	10.00
rRNAdb-45S-rRNA_Match_Genome	25	19.00
rRNAdb-45S-rRNA_Match_Genome	26	19.00
rRNAdb-45S-rRNA_Match_Genome	27	29.00
rRNAdb-45S-rRNA_Match_Genome	28	21.00
rRNAdb-45S-rRNA_Match_Genome	29	22.00
rRNAdb-45S-rRNA_Match_Genome	30	11.00
rRNAdb-45S-rRNA_Match_Genome	31	4.00
rRNAdb-45S-rRNA_Match_Genome	32	7.00
rRNAdb-45S-rRNA_Match_Genome	33	6.00
rRNAdb-45S-rRNA_Match_Genome	34	7.00
rRNAdb-45S-rRNA_Match_Genome	35	11.00
rRNAdb-45S-rRNA_Match_Genome	36	5.00
rRNAdb-45S-rRNA_Match_Genome	37	3.00
rRNAdb-45S-rRNA_Match_Genome	38	6.00
rRNAdb-45S-rRNA_Match_Genome	39	2.00
rRNAdb-45S-rRNA_Match_Genome	40	13.00
rRNAdb-45S-rRNA_Match_Genome	43	357.00
rRNAdb-5.8S-rRNA_Match_Genome	15	13.00
rRNAdb-5.8S-rRNA_Match_Genome	16	9.00
rRNAdb-5.8S-rRNA_Match_Genome	17	10.00
rRNAdb-5.8S-rRNA_Match_Genome	18	5.00
rRNAdb-5.8S-rRNA_Match_Genome	23	1.00
rRNAdb-5.8S-rRNA_Match_Genome	24	1.00
rRNAdb-5S-rRNA_Match_Genome	15	6.00
rRNAdb-5S-rRNA_Match_Genome	16	8.00
rRNAdb-5S-rRNA_Match_Genome	17	10.00
rRNAdb-5S-rRNA_Match_Genome	18	7.00
rRNAdb-5S-rRNA_Match_Genome	19	9.00
rRNAdb-5S-rRNA_Match_Genome	20	5.00
rRNAdb-5S-rRNA_Match_Genome	21	11.00
rRNAdb-5S-rRNA_Match_Genome	22	2.00
rRNAdb-5S-rRNA_Match_Genome	23	5.00
rRNAdb-5S-rRNA_Match_Genome	24	12.00
rRNAdb-5S-rRNA_Match_Genome	25	28.00
rRNAdb-5S-rRNA_Match_Genome	26	16.00
rRNAdb-5S-rRNA_Match_Genome	27	25.00
rRNAdb-5S-rRNA_Match_Genome	28	10.00
rRNAdb-5S-rRNA_Match_Genome	29	24.00
rRNAdb-5S-rRNA_Match_Genome	30	10.00
rRNAdb-5S-rRNA_Match_Genome	31	12.00
rRNAdb-5S-rRNA_Match_Genome	32	9.00
rRNAdb-5S-rRNA_Match_Genome	33	7.00
rRNAdb-5S-rRNA_Match_Genome	34	10.00
rRNAdb-5S-rRNA_Match_Genome	35	21.00
rRNAdb-5S-rRNA_Match_Genome	36	40.00
rRNAdb-5S-rRNA_Match_Genome	37	6.00
rRNAdb-5S-rRNA_Match_Genome	38	9.00
rRNAdb-5S-rRNA_Match_Genome	39	71.00
rRNAdb-5S-rRNA_Match_Genome	40	22.00
rRNAdb-5S-rRNA_Match_Genome	43	294.00
YRNAdb-YRNA_Match_Genome	15	1.00
YRNAdb-YRNA_Match_Genome	16	6.00
YRNAdb-YRNA_Match_Genome	17	10.00
YRNAdb-YRNA_Match_Genome	18	2.00
YRNAdb-YRNA_Match_Genome	19	12.00
YRNAdb-YRNA_Match_Genome	20	15.00
YRNAdb-YRNA_Match_Genome	21	7.00
YRNAdb-YRNA_Match_Genome	22	29.00
YRNAdb-YRNA_Match_Genome	23	27.00
YRNAdb-YRNA_Match_Genome	24	26.00
YRNAdb-YRNA_Match_Genome	25	22.00
YRNAdb-YRNA_Match_Genome	26	26.00
YRNAdb-YRNA_Match_Genome	27	17.00
YRNAdb-YRNA_Match_Genome	28	10.00
YRNAdb-YRNA_Match_Genome	29	10.00
YRNAdb-YRNA_Match_Genome	30	14.00
YRNAdb-YRNA_Match_Genome	31	10.00
YRNAdb-YRNA_Match_Genome	32	13.00
YRNAdb-YRNA_Match_Genome	33	6.00
YRNAdb-YRNA_Match_Genome	34	4.00
YRNAdb-YRNA_Match_Genome	35	3.00
YRNAdb-YRNA_Match_Genome	36	7.00
YRNAdb-YRNA_Match_Genome	37	1.00
YRNAdb-YRNA_Match_Genome	39	1.00
YRNAdb-YRNA_Match_Genome	40	6.00
YRNAdb-YRNA_Match_Genome	43	68.00
YRNAdb-RNY1-YRNA_Match_Genome	15	1.00
YRNAdb-RNY1-YRNA_Match_Genome	16	4.00
YRNAdb-RNY1-YRNA_Match_Genome	17	2.00
YRNAdb-RNY1-YRNA_Match_Genome	18	1.00
YRNAdb-RNY1-YRNA_Match_Genome	19	4.00
YRNAdb-RNY1-YRNA_Match_Genome	20	9.00
YRNAdb-RNY1-YRNA_Match_Genome	21	3.00
YRNAdb-RNY1-YRNA_Match_Genome	22	18.00
YRNAdb-RNY1-YRNA_Match_Genome	23	17.00
YRNAdb-RNY1-YRNA_Match_Genome	24	16.00
YRNAdb-RNY1-YRNA_Match_Genome	25	12.00
YRNAdb-RNY1-YRNA_Match_Genome	26	12.00
YRNAdb-RNY1-YRNA_Match_Genome	27	7.00
YRNAdb-RNY1-YRNA_Match_Genome	28	7.00
YRNAdb-RNY1-YRNA_Match_Genome	29	3.00
YRNAdb-RNY1-YRNA_Match_Genome	30	8.00
YRNAdb-RNY1-YRNA_Match_Genome	31	6.00
YRNAdb-RNY1-YRNA_Match_Genome	32	10.00
YRNAdb-RNY1-YRNA_Match_Genome	33	3.00
YRNAdb-RNY1-YRNA_Match_Genome	34	1.00
YRNAdb-RNY1-YRNA_Match_Genome	35	1.00
YRNAdb-RNY1-YRNA_Match_Genome	36	6.00
YRNAdb-RNY1-YRNA_Match_Genome	39	1.00
YRNAdb-RNY1-YRNA_Match_Genome	40	2.00
YRNAdb-RNY1-YRNA_Match_Genome	43	40.00
YRNAdb-RNY3-YRNA_Match_Genome	16	2.00
YRNAdb-RNY3-YRNA_Match_Genome	17	8.00
YRNAdb-RNY3-YRNA_Match_Genome	18	1.00
YRNAdb-RNY3-YRNA_Match_Genome	19	8.00
YRNAdb-RNY3-YRNA_Match_Genome	20	6.00
YRNAdb-RNY3-YRNA_Match_Genome	21	4.00
YRNAdb-RNY3-YRNA_Match_Genome	22	11.00
YRNAdb-RNY3-YRNA_Match_Genome	23	10.00
YRNAdb-RNY3-YRNA_Match_Genome	24	10.00
YRNAdb-RNY3-YRNA_Match_Genome	25	10.00
YRNAdb-RNY3-YRNA_Match_Genome	26	14.00
YRNAdb-RNY3-YRNA_Match_Genome	27	10.00
YRNAdb-RNY3-YRNA_Match_Genome	28	3.00
YRNAdb-RNY3-YRNA_Match_Genome	29	7.00
YRNAdb-RNY3-YRNA_Match_Genome	30	6.00
YRNAdb-RNY3-YRNA_Match_Genome	31	4.00
YRNAdb-RNY3-YRNA_Match_Genome	32	3.00
YRNAdb-RNY3-YRNA_Match_Genome	33	3.00
YRNAdb-RNY3-YRNA_Match_Genome	34	3.00
YRNAdb-RNY3-YRNA_Match_Genome	35	2.00
YRNAdb-RNY3-YRNA_Match_Genome	36	1.00
YRNAdb-RNY3-YRNA_Match_Genome	37	1.00
YRNAdb-RNY3-YRNA_Match_Genome	40	4.00
YRNAdb-RNY3-YRNA_Match_Genome	43	28.00
rRNAdb-rRNA_Unmatch_Genome	16	8.00
rRNAdb-rRNA_Unmatch_Genome	17	67.00
rRNAdb-rRNA_Unmatch_Genome	18	303.00
rRNAdb-rRNA_Unmatch_Genome	19	279.00
rRNAdb-rRNA_Unmatch_Genome	20	321.00
rRNAdb-rRNA_Unmatch_Genome	21	300.00
rRNAdb-rRNA_Unmatch_Genome	22	336.00
rRNAdb-rRNA_Unmatch_Genome	23	297.00
rRNAdb-rRNA_Unmatch_Genome	24	458.00
rRNAdb-rRNA_Unmatch_Genome	25	377.00
rRNAdb-rRNA_Unmatch_Genome	26	342.00
rRNAdb-rRNA_Unmatch_Genome	27	287.00
rRNAdb-rRNA_Unmatch_Genome	28	262.00
rRNAdb-rRNA_Unmatch_Genome	29	204.00
rRNAdb-rRNA_Unmatch_Genome	30	355.00
rRNAdb-rRNA_Unmatch_Genome	31	254.00
rRNAdb-rRNA_Unmatch_Genome	32	249.00
rRNAdb-rRNA_Unmatch_Genome	33	327.00
rRNAdb-rRNA_Unmatch_Genome	34	464.00
rRNAdb-rRNA_Unmatch_Genome	35	129.00
rRNAdb-rRNA_Unmatch_Genome	36	284.00
rRNAdb-rRNA_Unmatch_Genome	37	697.00
rRNAdb-rRNA_Unmatch_Genome	38	88.00
rRNAdb-rRNA_Unmatch_Genome	39	107.00
rRNAdb-rRNA_Unmatch_Genome	40	161.00
rRNAdb-rRNA_Unmatch_Genome	43	2717.00
rRNAdb-12S-rRNA_Unmatch_Genome	21	5.00
rRNAdb-12S-rRNA_Unmatch_Genome	22	2.00
rRNAdb-12S-rRNA_Unmatch_Genome	23	2.00
rRNAdb-12S-rRNA_Unmatch_Genome	31	3.00
rRNAdb-18S-rRNA_Unmatch_Genome	17	3.00
rRNAdb-18S-rRNA_Unmatch_Genome	18	38.00
rRNAdb-18S-rRNA_Unmatch_Genome	19	12.00
rRNAdb-18S-rRNA_Unmatch_Genome	20	8.00
rRNAdb-18S-rRNA_Unmatch_Genome	21	12.00
rRNAdb-18S-rRNA_Unmatch_Genome	22	15.00
rRNAdb-18S-rRNA_Unmatch_Genome	23	8.00
rRNAdb-18S-rRNA_Unmatch_Genome	24	14.00
rRNAdb-18S-rRNA_Unmatch_Genome	25	13.00
rRNAdb-18S-rRNA_Unmatch_Genome	26	27.00
rRNAdb-18S-rRNA_Unmatch_Genome	27	17.00
rRNAdb-18S-rRNA_Unmatch_Genome	28	20.00
rRNAdb-18S-rRNA_Unmatch_Genome	29	10.00
rRNAdb-18S-rRNA_Unmatch_Genome	30	4.00
rRNAdb-18S-rRNA_Unmatch_Genome	31	2.00
rRNAdb-18S-rRNA_Unmatch_Genome	32	1.00
rRNAdb-18S-rRNA_Unmatch_Genome	33	10.00
rRNAdb-18S-rRNA_Unmatch_Genome	34	7.00
rRNAdb-18S-rRNA_Unmatch_Genome	35	5.00
rRNAdb-18S-rRNA_Unmatch_Genome	36	3.00
rRNAdb-18S-rRNA_Unmatch_Genome	37	5.00
rRNAdb-18S-rRNA_Unmatch_Genome	38	4.00
rRNAdb-18S-rRNA_Unmatch_Genome	39	6.00
rRNAdb-18S-rRNA_Unmatch_Genome	40	4.00
rRNAdb-18S-rRNA_Unmatch_Genome	43	143.00
rRNAdb-28S-rRNA_Unmatch_Genome	16	8.00
rRNAdb-28S-rRNA_Unmatch_Genome	17	59.00
rRNAdb-28S-rRNA_Unmatch_Genome	18	238.00
rRNAdb-28S-rRNA_Unmatch_Genome	19	243.00
rRNAdb-28S-rRNA_Unmatch_Genome	20	291.00
rRNAdb-28S-rRNA_Unmatch_Genome	21	239.00
rRNAdb-28S-rRNA_Unmatch_Genome	22	240.00
rRNAdb-28S-rRNA_Unmatch_Genome	23	223.00
rRNAdb-28S-rRNA_Unmatch_Genome	24	372.00
rRNAdb-28S-rRNA_Unmatch_Genome	25	289.00
rRNAdb-28S-rRNA_Unmatch_Genome	26	238.00
rRNAdb-28S-rRNA_Unmatch_Genome	27	149.00
rRNAdb-28S-rRNA_Unmatch_Genome	28	154.00
rRNAdb-28S-rRNA_Unmatch_Genome	29	104.00
rRNAdb-28S-rRNA_Unmatch_Genome	30	94.00
rRNAdb-28S-rRNA_Unmatch_Genome	31	145.00
rRNAdb-28S-rRNA_Unmatch_Genome	32	207.00
rRNAdb-28S-rRNA_Unmatch_Genome	33	271.00
rRNAdb-28S-rRNA_Unmatch_Genome	34	438.00
rRNAdb-28S-rRNA_Unmatch_Genome	35	108.00
rRNAdb-28S-rRNA_Unmatch_Genome	36	255.00
rRNAdb-28S-rRNA_Unmatch_Genome	37	676.00
rRNAdb-28S-rRNA_Unmatch_Genome	38	71.00
rRNAdb-28S-rRNA_Unmatch_Genome	39	74.00
rRNAdb-28S-rRNA_Unmatch_Genome	40	123.00
rRNAdb-28S-rRNA_Unmatch_Genome	43	998.00
rRNAdb-45S-rRNA_Unmatch_Genome	17	4.00
rRNAdb-45S-rRNA_Unmatch_Genome	18	4.00
rRNAdb-45S-rRNA_Unmatch_Genome	19	10.00
rRNAdb-45S-rRNA_Unmatch_Genome	20	3.00
rRNAdb-45S-rRNA_Unmatch_Genome	21	11.00
rRNAdb-45S-rRNA_Unmatch_Genome	22	15.00
rRNAdb-45S-rRNA_Unmatch_Genome	23	9.00
rRNAdb-45S-rRNA_Unmatch_Genome	24	14.00
rRNAdb-45S-rRNA_Unmatch_Genome	25	20.00
rRNAdb-45S-rRNA_Unmatch_Genome	26	20.00
rRNAdb-45S-rRNA_Unmatch_Genome	27	19.00
rRNAdb-45S-rRNA_Unmatch_Genome	28	11.00
rRNAdb-45S-rRNA_Unmatch_Genome	29	10.00
rRNAdb-45S-rRNA_Unmatch_Genome	30	11.00
rRNAdb-45S-rRNA_Unmatch_Genome	31	13.00
rRNAdb-45S-rRNA_Unmatch_Genome	32	12.00
rRNAdb-45S-rRNA_Unmatch_Genome	33	15.00
rRNAdb-45S-rRNA_Unmatch_Genome	34	6.00
rRNAdb-45S-rRNA_Unmatch_Genome	35	3.00
rRNAdb-45S-rRNA_Unmatch_Genome	36	11.00
rRNAdb-45S-rRNA_Unmatch_Genome	37	2.00
rRNAdb-45S-rRNA_Unmatch_Genome	38	7.00
rRNAdb-45S-rRNA_Unmatch_Genome	39	11.00
rRNAdb-45S-rRNA_Unmatch_Genome	40	10.00
rRNAdb-45S-rRNA_Unmatch_Genome	43	318.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	17	1.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	18	23.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	19	14.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	20	19.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	21	33.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	22	64.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	23	55.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	24	58.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	25	55.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	26	57.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	27	102.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	28	77.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	29	80.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	30	246.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	31	91.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	32	29.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	33	31.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	34	13.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	35	13.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	36	15.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	37	14.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	38	6.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	39	16.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	40	24.00
rRNAdb-5.8S-rRNA_Unmatch_Genome	43	1258.00
GtRNAdb-pre-tRNA_Match_Genome	16	1.00
GtRNAdb-pre-tRNA_Match_Genome	18	1.00
GtRNAdb-pre-tRNA_Match_Genome	19	1.00
GtRNAdb-pre-tRNA_Match_Genome	25	1.00
GtRNAdb-pre-tRNA_Match_Genome	40	1.00
GtRNAdb-pre-tRNA_Match_Genome	43	2.00
GtRNAdb-pre-tRNA_5_end_Match_Genome	43	1.00
GtRNAdb-mature-tRNA_Match_Genome	15	705.00
GtRNAdb-mature-tRNA_Match_Genome	16	360.00
GtRNAdb-mature-tRNA_Match_Genome	17	247.00
GtRNAdb-mature-tRNA_Match_Genome	18	342.00
GtRNAdb-mature-tRNA_Match_Genome	19	251.00
GtRNAdb-mature-tRNA_Match_Genome	20	277.00
GtRNAdb-mature-tRNA_Match_Genome	21	353.00
GtRNAdb-mature-tRNA_Match_Genome	22	863.00
GtRNAdb-mature-tRNA_Match_Genome	23	1650.00
GtRNAdb-mature-tRNA_Match_Genome	24	4582.00
GtRNAdb-mature-tRNA_Match_Genome	25	8313.00
GtRNAdb-mature-tRNA_Match_Genome	26	10498.00
GtRNAdb-mature-tRNA_Match_Genome	27	20006.00
GtRNAdb-mature-tRNA_Match_Genome	28	18015.00
GtRNAdb-mature-tRNA_Match_Genome	29	13238.00
GtRNAdb-mature-tRNA_Match_Genome	30	31804.00
GtRNAdb-mature-tRNA_Match_Genome	31	9503.00
GtRNAdb-mature-tRNA_Match_Genome	32	3891.00
GtRNAdb-mature-tRNA_Match_Genome	33	2447.00
GtRNAdb-mature-tRNA_Match_Genome	34	1183.00
GtRNAdb-mature-tRNA_Match_Genome	35	694.00
GtRNAdb-mature-tRNA_Match_Genome	36	236.00
GtRNAdb-mature-tRNA_Match_Genome	37	46.00
